VENDORID,PASSENGER_COUNT,TRIP_DISTANCE,RATECODEID,STORE_AND_FWD_FLAG,PULOCATIONID,DOLOCATIONID,PAYMENT_TYPE,FARE_AMOUNT,EXTRA,MTA_TAX,TIP_AMOUNT,TOLLS_AMOUNT,IMPROVEMENT_SURCHARGE,TOTAL_AMOUNT,CONGESTION_SURCHARGE,AIRPORT_FEE,TPEP_PICKUP_DATETIME,TPEP_DROPOFF_DATETIME,TRIP_ID
2,2,8.22,1,N,79,152,1,26.5,0.5,0.5,0.0,0.0,0.3,27.8,,,2016-01-01 01:40:54,2016-01-01 02:04:19,35337
1,2,0.9,1,N,231,261,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,,,2016-01-01 01:20:11,2016-01-01 01:27:26,35338
1,1,2.4,1,N,231,158,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,,,2016-01-01 01:31:45,2016-01-01 01:43:28,35339
1,4,2.3,1,N,158,107,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:44:20,2016-01-01 01:57:37,35340
1,1,0.4,1,N,107,170,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,,,2016-01-01 01:59:13,2016-01-01 02:01:20,35341
1,1,4.6,1,N,179,141,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,,2016-01-01 01:04:25,2016-01-01 01:22:44,35342
1,1,2.0,1,N,236,151,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:35:14,2016-01-01 01:43:12,35343
1,1,5.2,1,N,238,244,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,,,2016-01-01 01:56:52,2016-01-01 02:15:19,35344
1,4,2.1,1,N,143,229,1,13.0,0.5,0.5,5.0,0.0,0.3,19.3,,,2016-01-01 01:00:01,2016-01-01 01:17:28,35345
1,3,1.3,1,N,229,141,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:19:17,2016-01-01 01:25:49,35346
1,4,2.6,1,N,140,107,1,12.5,0.5,0.5,1.0,0.0,0.3,14.8,,,2016-01-01 01:27:00,2016-01-01 01:42:19,35347
1,2,3.0,1,N,107,141,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,,,2016-01-01 01:44:55,2016-01-01 01:56:28,35348
1,2,0.8,1,N,141,140,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:58:28,2016-01-01 02:02:21,35349
2,1,4.16,1,N,106,256,1,17.0,0.5,0.5,2.0,0.0,0.3,20.3,,,2016-01-01 01:08:43,2016-01-01 01:29:46,35350
2,2,1.14,1,N,256,80,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,,,2016-01-01 01:34:20,2016-01-01 01:47:15,35351
2,1,1.83,1,N,80,112,1,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 01:48:41,2016-01-01 01:59:39,35352
2,2,4.89,1,N,158,17,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,,2016-01-01 01:21:35,2016-01-01 01:41:52,35353
2,2,2.19,1,N,17,36,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,,2016-01-01 01:42:38,2016-01-01 01:53:11,35354
2,2,2.76,1,N,36,49,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0,,,2016-01-01 01:59:30,2016-01-01 02:12:57,35355
2,1,1.39,1,N,162,141,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,,2016-01-01 01:14:45,2016-01-01 01:20:24,35356
2,1,1.2,1,N,141,236,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,,2016-01-01 01:22:00,2016-01-01 01:28:24,35357
2,1,6.33,1,N,236,83,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,,,2016-01-01 01:31:52,2016-01-01 01:58:22,35358
2,1,1.94,1,N,75,42,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:03:44,2016-01-01 01:12:42,35359
2,1,0.61,1,N,41,42,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:18:05,2016-01-01 01:22:49,35360
2,1,1.97,1,N,41,168,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:25:59,2016-01-01 01:38:02,35361
2,1,4.73,1,N,230,261,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,,,2016-01-01 01:11:51,2016-01-01 01:41:07,35362
2,1,0.58,1,N,261,88,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 01:41:53,2016-01-01 01:45:14,35363
2,1,1.44,1,N,87,231,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:48:46,2016-01-01 01:55:48,35364
2,1,7.72,1,N,231,236,1,28.0,0.5,0.5,5.86,0.0,0.3,35.16,,,2016-01-01 01:59:30,2016-01-01 02:31:16,35365
2,1,1.21,1,N,82,82,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:01:17,2016-01-01 01:09:11,35366
2,1,5.29,1,N,82,255,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75,,,2016-01-01 01:10:47,2016-01-01 01:26:54,35367
2,1,5.95,1,N,255,40,1,19.5,0.5,0.5,5.2,0.0,0.3,26.0,,,2016-01-01 01:27:46,2016-01-01 01:42:36,35368
2,1,6.2,1,N,40,79,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,,,2016-01-01 01:45:22,2016-01-01 02:06:32,35369
2,1,2.34,1,N,237,229,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,,2016-01-01 01:03:41,2016-01-01 01:11:08,35370
2,1,2.1,1,N,229,48,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8,,,2016-01-01 01:12:59,2016-01-01 01:28:34,35371
2,1,7.8,1,N,48,69,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,,,2016-01-01 01:29:14,2016-01-01 01:53:14,35372
2,1,2.29,1,N,231,68,1,10.5,0.5,0.5,1.3,0.0,0.3,13.1,,,2016-01-01 01:11:43,2016-01-01 01:23:51,35373
2,1,1.83,1,N,90,79,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,,2016-01-01 01:25:21,2016-01-01 01:35:41,35374
2,1,0.79,1,N,79,148,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:36:41,2016-01-01 01:43:48,35375
2,1,1.81,1,N,148,137,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,,,2016-01-01 01:45:51,2016-01-01 01:56:28,35376
1,2,3.7,1,N,75,48,1,13.5,0.5,0.5,1.0,0.0,0.3,15.8,,,2016-01-01 01:21:54,2016-01-01 01:36:56,35377
1,2,10.4,1,N,163,189,1,33.0,0.5,0.5,6.85,0.0,0.3,41.15,,,2016-01-01 01:38:57,2016-01-01 02:08:17,35378
1,4,0.6,1,N,161,100,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:43:15,2016-01-01 01:52:36,35379
1,4,2.6,1,N,164,79,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 01:54:17,2016-01-01 02:10:25,35380
1,1,5.8,1,N,238,113,1,21.0,0.5,0.5,5.55,0.0,0.3,27.85,,,2016-01-01 01:17:41,2016-01-01 01:41:41,35381
1,1,1.5,1,N,114,90,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,,2016-01-01 01:42:55,2016-01-01 01:50:29,35382
1,1,1.7,1,N,90,50,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:51:57,2016-01-01 02:01:50,35383
1,2,10.4,1,N,125,244,2,36.5,0.5,0.5,0.0,0.0,0.3,37.8,,,2016-01-01 01:03:16,2016-01-01 01:41:11,35384
1,1,8.1,1,N,244,241,1,27.5,0.5,0.5,2.2,0.0,0.3,31.0,,,2016-01-01 01:43:32,2016-01-01 02:11:01,35385
2,1,2.57,1,N,145,260,1,12.0,0.5,0.5,3.32,0.0,0.3,16.62,,,2016-01-01 01:07:15,2016-01-01 01:21:32,35386
2,1,6.94,1,N,226,24,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,,,2016-01-01 01:27:23,2016-01-01 01:51:09,35387
2,1,1.94,1,N,151,142,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,,2016-01-01 01:53:58,2016-01-01 02:05:26,35388
1,2,6.6,1,N,17,197,1,24.5,0.5,0.5,5.15,0.0,0.3,30.95,,,2016-01-01 01:02:59,2016-01-01 01:31:02,35389
1,2,2.1,1,N,197,180,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:34:32,2016-01-01 01:41:29,35390
1,2,1.2,1,N,33,25,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:00:29,2016-01-01 01:07:13,35391
1,2,3.5,1,N,25,177,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,,,2016-01-01 01:10:23,2016-01-01 01:33:11,35392
1,1,1.1,1,N,186,161,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:03:45,2016-01-01 01:10:39,35393
1,1,3.1,1,N,162,146,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 01:12:28,2016-01-01 01:22:02,35394
1,1,1.5,1,N,229,137,1,7.0,0.5,0.5,2.07,0.0,0.3,10.37,,,2016-01-01 01:30:34,2016-01-01 01:36:25,35395
1,2,1.3,1,N,137,229,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,,2016-01-01 01:38:19,2016-01-01 01:44:13,35396
1,2,2.1,1,N,161,113,1,11.5,0.5,0.5,3.84,0.0,0.3,16.64,,,2016-01-01 01:50:04,2016-01-01 02:05:11,35397
1,1,1.5,1,N,24,75,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8,,,2016-01-01 01:05:57,2016-01-01 01:13:18,35398
1,2,2.8,1,N,263,170,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 01:19:48,2016-01-01 01:34:31,35399
1,2,1.6,1,N,164,79,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,,,2016-01-01 01:36:31,2016-01-01 01:48:52,35400
1,2,1.0,1,N,79,45,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,,,2016-01-01 01:49:37,2016-01-01 01:56:12,35401
1,2,3.1,1,N,148,170,1,13.0,0.5,0.5,5.0,0.0,0.3,19.3,,,2016-01-01 01:56:45,2016-01-01 02:12:27,35402
2,1,0.28,1,N,262,262,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 01:05:50,2016-01-01 01:07:00,35403
2,1,3.06,1,N,262,74,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 01:10:06,2016-01-01 01:23:09,35404
2,1,2.44,1,N,74,116,1,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:29:32,2016-01-01 01:41:21,35405
2,1,1.75,1,N,166,238,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,,2016-01-01 01:48:45,2016-01-01 01:55:04,35406
2,1,1.38,1,N,238,166,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:55:54,2016-01-01 02:02:16,35407
2,1,1.44,1,N,239,236,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:18:19,2016-01-01 01:27:48,35408
2,1,1.23,1,N,236,141,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:33:04,2016-01-01 01:38:34,35409
2,1,6.11,1,N,141,70,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,,,2016-01-01 01:40:35,2016-01-01 02:06:38,35410
2,1,2.41,1,N,74,141,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,,2016-01-01 01:22:39,2016-01-01 01:32:04,35411
2,2,0.8,1,N,141,170,1,6.5,0.5,0.5,1.5,0.0,0.3,9.3,,,2016-01-01 01:33:06,2016-01-01 01:40:18,35412
2,1,1.15,1,N,137,79,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,,2016-01-01 01:45:13,2016-01-01 01:52:31,35413
2,2,2.09,1,N,79,186,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:53:43,2016-01-01 02:05:16,35414
2,1,1.82,1,N,87,148,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:09:44,2016-01-01 01:18:58,35415
2,1,0.9,1,N,148,79,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,,2016-01-01 01:19:48,2016-01-01 01:24:48,35416
2,1,3.59,1,N,107,262,1,14.0,0.5,0.5,3.82,0.0,0.3,19.12,,,2016-01-01 01:26:08,2016-01-01 01:42:25,35417
2,1,0.3,1,N,162,229,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 01:56:36,2016-01-01 01:58:35,35418
1,1,11.6,1,N,76,186,1,41.0,0.5,0.5,8.46,0.0,0.3,50.76,,,2016-01-01 01:11:03,2016-01-01 02:01:42,35419
2,1,0.82,1,N,140,237,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:08:47,2016-01-01 01:14:44,35420
2,1,1.45,1,N,237,170,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,,2016-01-01 01:16:31,2016-01-01 01:23:58,35421
2,1,1.29,1,N,170,162,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,,2016-01-01 01:26:34,2016-01-01 01:32:33,35422
2,1,1.58,1,N,141,142,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,,2016-01-01 01:34:12,2016-01-01 01:43:52,35423
2,1,3.63,1,N,142,226,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,,2016-01-01 01:45:41,2016-01-01 02:00:04,35424
2,1,3.58,1,N,140,202,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 01:01:29,2016-01-01 01:12:55,35425
2,1,4.22,1,N,145,48,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,,,2016-01-01 01:17:41,2016-01-01 01:42:54,35426
2,1,4.2,1,N,48,4,1,18.5,0.5,0.5,1.0,0.0,0.3,20.8,,,2016-01-01 01:44:55,2016-01-01 02:10:39,35427
2,2,0.81,1,N,4,79,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:05:48,2016-01-01 01:12:54,35428
2,2,12.81,1,N,79,95,1,38.5,0.5,0.5,9.95,0.0,0.3,49.75,,,2016-01-01 01:13:47,2016-01-01 01:44:20,35429
1,1,4.0,1,N,33,255,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,,,2016-01-01 01:03:28,2016-01-01 01:16:37,35430
1,1,3.4,1,N,255,189,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,,,2016-01-01 01:17:32,2016-01-01 01:34:10,35431
1,1,1.0,1,N,189,61,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,,,2016-01-01 01:37:10,2016-01-01 01:41:12,35432
1,2,0.7,1,N,17,17,1,5.5,0.5,0.5,3.2,0.0,0.3,10.0,,,2016-01-01 01:46:52,2016-01-01 01:51:50,35433
1,1,2.3,1,N,17,72,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:54:24,2016-01-01 02:04:55,35434
2,4,2.16,1,N,144,158,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:14:42,2016-01-01 01:30:46,35435
2,4,2.31,1,N,158,170,1,11.0,0.5,0.5,2.4,0.0,0.3,14.7,,,2016-01-01 01:32:05,2016-01-01 01:45:48,35436
2,2,1.85,1,N,164,50,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:49:21,2016-01-01 02:01:24,35437
1,2,0.9,1,N,229,164,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:18:58,2016-01-01 01:29:57,35438
1,4,2.2,1,N,164,114,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,,2016-01-01 01:31:27,2016-01-01 01:48:02,35439
1,4,3.1,1,N,114,90,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,,2016-01-01 01:50:32,2016-01-01 02:12:56,35440
2,5,1.07,1,N,229,162,1,6.5,0.5,0.5,1.1,0.0,0.3,8.9,,,2016-01-01 01:01:25,2016-01-01 01:07:50,35441
2,5,1.04,1,N,162,229,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:10:43,2016-01-01 01:14:50,35442
2,5,2.82,1,N,229,238,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3,,,2016-01-01 01:15:40,2016-01-01 01:26:18,35443
2,5,4.13,1,N,142,116,1,17.0,0.5,0.5,4.0,0.0,0.3,22.3,,,2016-01-01 01:33:50,2016-01-01 01:54:23,35444
2,5,1.23,1,N,116,166,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,,2016-01-01 01:55:29,2016-01-01 02:02:02,35445
2,5,21.99,2,N,132,13,1,52.0,0.0,0.5,15.84,0.0,0.3,68.64,,,2016-01-01 01:56:41,2016-01-01 02:33:36,35446
2,1,3.72,1,N,80,79,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,,,2016-01-01 01:15:08,2016-01-01 01:35:22,35447
2,1,1.09,1,N,79,148,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,,,2016-01-01 01:36:18,2016-01-01 01:47:17,35448
2,1,9.56,1,N,264,264,1,29.0,0.5,0.5,7.58,0.0,0.3,37.88,,,2016-01-01 01:52:00,2016-01-01 02:13:40,35449
2,3,0.92,1,N,7,7,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:06:45,2016-01-01 01:12:53,35450
2,1,0.36,1,N,7,7,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 01:16:23,2016-01-01 01:17:57,35451
2,2,15.87,1,N,7,89,1,44.0,0.5,0.5,9.06,0.0,0.3,54.36,,,2016-01-01 01:23:15,2016-01-01 01:49:42,35452
2,1,1.21,1,N,234,68,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:05:47,2016-01-01 01:12:24,35453
2,1,1.21,1,N,100,107,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:16:14,2016-01-01 01:22:39,35454
2,1,3.96,1,N,107,262,1,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,,2016-01-01 01:27:08,2016-01-01 01:49:33,35455
2,1,0.55,1,N,141,236,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,,2016-01-01 01:58:27,2016-01-01 02:01:55,35456
1,3,2.3,1,N,114,170,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,,,2016-01-01 01:07:33,2016-01-01 01:20:24,35457
1,4,4.9,1,Y,170,24,1,18.0,0.5,0.5,4.8,0.0,0.3,24.1,,,2016-01-01 01:28:00,2016-01-01 01:47:02,35458
1,1,0.6,1,N,238,151,1,5.0,0.5,0.5,3.0,0.0,0.3,9.3,,,2016-01-01 01:56:14,2016-01-01 02:01:18,35459
1,2,1.0,1,N,48,163,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:10:27,2016-01-01 01:18:31,35460
1,2,10.3,1,N,48,200,1,29.5,0.5,0.5,8.3,2.54,0.3,41.64,,,2016-01-01 01:19:57,2016-01-01 01:38:43,35461
1,1,2.1,1,N,220,127,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:40:14,2016-01-01 01:47:22,35462
1,6,0.4,1,N,4,4,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,,2016-01-01 01:11:52,2016-01-01 01:15:49,35463
1,6,5.9,1,N,224,238,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,,,2016-01-01 01:18:49,2016-01-01 01:45:05,35464
1,1,0.1,1,N,238,238,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8,,,2016-01-01 01:48:24,2016-01-01 01:48:52,35465
1,6,5.1,1,N,238,249,1,19.0,0.5,0.5,4.05,0.0,0.3,24.35,,,2016-01-01 01:52:45,2016-01-01 02:13:41,35466
1,1,1.1,1,N,107,234,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,,,2016-01-01 01:04:32,2016-01-01 01:10:01,35467
1,1,1.7,1,N,164,79,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5,,,2016-01-01 01:12:48,2016-01-01 01:24:33,35468
1,1,3.3,1,N,224,262,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,,,2016-01-01 01:29:50,2016-01-01 01:44:09,35469
1,1,0.0,1,N,263,263,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,,,2016-01-01 01:52:56,2016-01-01 01:56:17,35470
2,1,11.01,1,N,79,243,1,33.0,0.5,0.5,10.29,0.0,0.3,44.59,,,2016-01-01 01:00:29,2016-01-01 01:24:25,35471
2,1,5.42,1,N,50,74,1,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,,2016-01-01 01:40:48,2016-01-01 01:54:17,35472
2,1,2.2,1,N,74,116,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 01:55:17,2016-01-01 02:07:46,35473
1,2,0.8,1,N,68,186,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:28:38,2016-01-01 01:37:23,35474
1,2,5.8,1,N,186,226,1,22.0,0.5,0.5,5.75,5.54,0.3,34.59,,,2016-01-01 01:38:18,2016-01-01 02:01:21,35475
1,1,0.7,1,N,151,238,1,5.0,0.5,0.5,0.75,0.0,0.3,7.05,,,2016-01-01 01:06:58,2016-01-01 01:11:08,35476
1,1,2.9,1,N,238,141,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,,2016-01-01 01:12:47,2016-01-01 01:28:28,35477
1,1,5.9,1,N,141,87,1,19.0,0.5,0.5,2.0,0.0,0.3,22.3,,,2016-01-01 01:30:00,2016-01-01 01:45:37,35478
1,1,4.2,1,N,87,161,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,,2016-01-01 01:47:38,2016-01-01 02:09:49,35479
1,2,0.5,1,N,231,231,1,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 01:17:05,2016-01-01 01:19:38,35480
1,2,2.8,1,N,231,107,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,,,2016-01-01 01:21:24,2016-01-01 01:37:38,35481
1,3,1.6,1,N,107,233,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,,,2016-01-01 01:38:56,2016-01-01 01:48:40,35482
1,1,0.8,1,N,162,170,1,4.5,0.5,0.5,3.0,0.0,0.3,8.8,,,2016-01-01 01:52:26,2016-01-01 01:55:15,35483
1,1,1.3,1,N,170,107,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:57:40,2016-01-01 02:06:38,35484
2,4,0.39,1,N,141,141,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,,2016-01-01 01:09:37,2016-01-01 01:13:10,35485
2,5,1.85,1,N,140,263,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,,2016-01-01 01:14:31,2016-01-01 01:21:37,35486
2,4,8.67,1,N,263,148,1,34.5,0.5,0.5,5.0,0.0,0.3,40.8,,,2016-01-01 01:23:04,2016-01-01 02:07:05,35487
2,1,2.91,1,N,148,170,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 01:27:15,2016-01-01 01:43:54,35488
1,1,6.3,1,N,132,28,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,,,2016-01-01 01:45:01,2016-01-01 01:59:24,35489
2,1,2.94,1,N,263,142,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0,,,2016-01-01 01:25:23,2016-01-01 01:37:21,35490
2,1,3.49,1,N,48,24,1,12.5,0.5,0.5,5.0,0.0,0.3,18.8,,,2016-01-01 01:37:55,2016-01-01 01:48:13,35491
2,1,1.23,1,N,24,238,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:49:58,2016-01-01 01:54:29,35492
2,1,2.54,1,N,238,42,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:56:27,2016-01-01 02:07:43,35493
1,1,1.1,1,N,234,170,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,,2016-01-01 01:05:07,2016-01-01 01:13:19,35494
1,2,1.1,1,N,170,186,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:16:35,2016-01-01 01:30:00,35495
1,2,1.2,1,N,90,137,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:32:48,2016-01-01 01:42:35,35496
1,1,6.2,1,N,137,41,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,,,2016-01-01 01:47:27,2016-01-01 02:11:01,35497
1,2,0.6,1,N,13,231,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:04:23,2016-01-01 01:08:28,35498
1,1,1.5,1,N,231,158,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,,,2016-01-01 01:09:40,2016-01-01 01:14:59,35499
1,2,1.6,1,N,158,170,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:16:15,2016-01-01 01:25:38,35500
1,3,0.5,1,N,170,170,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,,2016-01-01 01:28:00,2016-01-01 01:31:39,35501
1,1,1.3,1,N,170,79,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0,,,2016-01-01 01:32:40,2016-01-01 01:38:27,35502
1,1,3.8,1,N,79,50,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55,,,2016-01-01 01:39:19,2016-01-01 02:02:39,35503
2,5,7.96,1,N,106,224,1,24.5,0.5,0.5,6.45,0.0,0.3,32.25,,,2016-01-01 01:50:23,2016-01-01 02:09:02,35504
2,4,2.24,1,N,17,62,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:05:57,2016-01-01 01:17:55,35505
2,5,0.86,1,N,62,61,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:18:50,2016-01-01 01:22:17,35506
2,5,2.35,1,N,61,225,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:25:03,2016-01-01 01:35:44,35507
2,4,3.5,1,N,37,181,1,14.0,0.5,0.5,3.82,0.0,0.3,19.12,,,2016-01-01 01:38:29,2016-01-01 01:55:13,35508
2,5,0.7,1,N,142,50,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,,2016-01-01 01:14:34,2016-01-01 01:23:58,35509
2,5,8.87,1,N,50,82,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,,,2016-01-01 01:26:12,2016-01-01 02:05:18,35510
2,4,6.4,1,N,261,140,1,21.0,0.5,0.5,4.46,0.0,0.3,26.76,,,2016-01-01 01:01:02,2016-01-01 01:17:33,35511
2,4,2.27,1,N,237,239,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,,2016-01-01 01:20:20,2016-01-01 01:35:54,35512
2,3,1.39,1,N,239,151,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:39:41,2016-01-01 01:46:51,35513
2,3,1.43,1,N,238,75,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:50:42,2016-01-01 01:58:50,35514
