FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Subordinated Financials Fund,2021-04-01,"Goldman Sachs Group, Inc.",759156,7525,488111838.54,653.68,921.15,626.55
Global Short Term Credit Fund,2017-12-01,Bank of America Corp.,180674,-5444,165440328.18,868.47,926.6,654.95
Subordinated Financials Fund,2020-04-19,Morgan Stanley,15862,-6418,317302700.83,395.12,736.63,911.16
Fixed Maturity 2027 Bond Fund,2018-11-15,Volkswagen AG,699406,-8553,315937195.18,540.24,450.88,488.37
Target Maturity 2029 Bond Fund,2020-05-31,"Amazon.com, Inc.",983321,5961,447888264.45,977.55,994.19,852.85
Global Short Term Credit Fund,2018-04-10,Bank of America Corp.,249539,-1084,72310170.26,788.81,907.22,358.64
Community Savings Bond Fund,2022-05-27,Nestlé SA,730759,-4414,387114709.12,675.1,788.92,554.24
Fixed Maturity 2027 Bond Fund,2020-09-11,Toyota Motor Corp.,148726,4973,468129211.81,375.73,689.5,94.82
International Fixed Duration Fund,2019-11-08,Allianz SE,597428,-709,448981048.21,708.54,407.83,757.94
Community Savings Bond Fund,2021-09-18,Procter & Gamble Co.,400647,-7894,463467572.52,374.76,803.52,549.64
Community Savings Bond Fund,2018-12-27,"Walmart, Inc.",23856,463,192917763.79,193.71,482.82,214.2
Global Cross Asset Fund,2022-08-04,Alibaba Group Holding Ltd.,585107,5018,242850784.72,349.72,383.15,357.07
Global Short Term Credit Fund,2020-11-04,JPMorgan Chase & Co.,721033,-8269,34130030.9,697.06,174.8,447.38
Subordinated Financials Fund,2018-03-17,Citigroup Inc.,283898,-3615,356282058.09,866.59,968.76,97.06
Equity Diversified Selection Fund,2017-09-14,Google LLC,352621,7424,147685511.76,946.18,563.16,22.54
Community Savings Bond Fund,2017-09-08,Procter & Gamble Co.,636337,2537,232752471.14,252.4,141.54,653.62
Community Savings Bond Fund,2021-08-17,Nestlé SA,376184,-4752,311908096.73,880.25,154.45,71.45
Sustainable Retail Fund,2019-01-07,"The Hain Celestial Group, Inc.",737610,-6399,32576657.45,818.39,896.24,150.94
Community Savings Bond Fund,2022-09-21,Procter & Gamble Co.,265682,5969,52972843.45,681.13,518.88,775.16
Sustainable Retail Fund,2018-08-26,"The Hain Celestial Group, Inc.",824029,1517,281595832.32,642.6,516.68,157.64
Equity Diversified Selection Fund,2020-05-25,"Facebook, Inc.",934856,5039,305007880.99,911.37,897.94,697.1
Subordinated Financials Fund,2017-03-25,Citigroup Inc.,717306,5139,280083362.64,440.65,214.72,282.35
Fixed Maturity 2025 Bond Fund,2020-04-23,Exxon Mobil Corp.,598891,6259,316028075.61,337.86,401.68,723.87
Fixed Maturity 2025 Bond Fund,2019-10-22,BP Plc,549225,-4934,44380291.88,476.13,155.97,735.85
Target Maturity 2029 Bond Fund,2018-11-18,"Amazon.com, Inc.",673250,-3113,420332741.76,952.17,598.21,330.43
Fixed Maturity 2025 Bond Fund,2017-04-22,BP Plc,728824,-7345,328150183.59,977.97,705.1,448.53
Subordinated Financials Fund,2020-01-26,Morgan Stanley,957887,6019,349502642.48,189.19,61.29,115.69
Target Maturity 2029 Bond Fund,2021-09-06,"Apple, Inc.",527521,4155,170515171.45,383.02,97.84,436.27
Subordinated Financials Fund,2022-01-01,Morgan Stanley,980260,5446,103785220.05,887.59,284.74,179.52
Global Cross Asset Fund,2019-02-14,Alibaba Group Holding Ltd.,336439,3330,200896564.42,796.82,712.6,273.14
Global Cross Asset Fund,2022-05-21,"Berkshire Hathaway, Inc.",219831,9043,81267987.53,730.63,417.36,58.03
Fixed Maturity 2027 Bond Fund,2022-02-09,Ford Motor Co.,818577,8196,109291695.74,268.34,110.36,434.5
Fixed Maturity 2027 Bond Fund,2019-02-19,Toyota Motor Corp.,879274,-1176,244301576.4,735.02,472.04,706.52
Impact Credit Strategies Fund,2017-01-04,"SolarEdge Technologies, Inc.",619765,-8903,465308480.4,645.44,470.99,818.11
Equity Diversified Selection Fund,2022-04-02,Google LLC,118532,8732,86850741.71,518.48,766.64,482.27
Global Cross Asset Fund,2019-07-16,Alibaba Group Holding Ltd.,193631,-9647,152427197.83,766.42,954.37,824.33
Fixed Maturity 2027 Bond Fund,2018-06-28,Ford Motor Co.,260573,8115,231042248.2,398.79,399.42,574.33
Global Short Term Credit Fund,2019-09-21,Bank of America Corp.,562242,-4152,322877306.01,114.93,121.06,198.02
Sustainable Retail Fund,2020-06-26,"The Hain Celestial Group, Inc.",231310,-6128,380507669.11,264.4,569.61,757.51
Sustainable Retail Fund,2022-12-30,"The Hain Celestial Group, Inc.",487062,-3864,415606513.93,589.4,322.25,816.12
Impact Credit Strategies Fund,2019-08-28,Vestas Wind Systems A/S,222744,-7817,320156786.88,132.94,491.93,939.2
Impact Credit Strategies Fund,2019-03-14,Vestas Wind Systems A/S,596420,872,465281338.53,357.4,510.71,224.73
Subordinated Financials Fund,2021-07-23,Citigroup Inc.,377187,5257,19085161.38,43.14,275.17,721.64
Fixed Maturity 2025 Bond Fund,2019-08-23,Chevron Corp.,141102,4385,97037088.3,731.83,411.03,635.86
Equity Diversified Selection Fund,2021-03-15,Google LLC,271322,550,90283748.95,223.62,160.88,640.65
Fixed Maturity 2025 Bond Fund,2018-02-17,Exxon Mobil Corp.,81143,3665,455867262.65,227.4,92.33,819.2
Fixed Maturity 2027 Bond Fund,2019-10-09,Ford Motor Co.,104015,-4136,437558584.6,601.8,995.75,62.9
Equity Diversified Selection Fund,2018-09-12,Google LLC,134830,5170,465223854.68,945.07,43.81,585.02
Impact Credit Strategies Fund,2020-12-28,Vestas Wind Systems A/S,228998,4869,67439774.9,315.68,273.99,538.58
Target Maturity 2029 Bond Fund,2018-05-31,"Apple, Inc.",754621,-4102,12360002.95,768.16,554.7,228.15
Equity Diversified Selection Fund,2021-05-01,"Facebook, Inc.",737964,7963,192058817.07,823.84,908.51,27.63
Equity Diversified Selection Fund,2020-11-18,Google LLC,726023,1733,255224316.77,877.99,101.04,917.63
International Fixed Duration Fund,2021-02-01,Allianz SE,507409,-6704,460127819.54,658.47,882.7,794.36
Global Short Term Credit Fund,2018-08-17,JPMorgan Chase & Co.,94839,-4088,196172109.71,508.01,88.62,86.17
Subordinated Financials Fund,2019-04-26,Morgan Stanley,622734,-8346,363111159.88,18.46,944.55,32.45
International Fixed Duration Fund,2017-10-07,AXA SA,443466,-7500,483166721.86,260.31,936.88,395.76
International Fixed Duration Fund,2018-12-01,Ping An Insurance (Group) Co. of China Ltd.,206514,8835,488552472.6,737.83,928.57,804.71
Sustainable Retail Fund,2018-12-28,"Tesla, Inc.",556433,-2955,177820369.84,821.34,585.53,476.86
Subordinated Financials Fund,2019-06-06,Citigroup Inc.,643234,-5679,257396986.49,914.25,938.02,460.82
Impact Credit Strategies Fund,2019-05-22,Vestas Wind Systems A/S,463509,-6152,97495633.21,926.91,915.84,876.88
Target Maturity 2029 Bond Fund,2018-08-29,"Apple, Inc.",902006,-9090,353136659.95,893.4,771.79,557.44
Fixed Maturity 2027 Bond Fund,2020-11-25,Ford Motor Co.,579324,8032,364166404.24,122.26,790.68,294.49
Sustainable Retail Fund,2019-01-05,"Beyond Meat, Inc.",157697,90,348816328.01,182.73,424.33,600.45
Fixed Maturity 2027 Bond Fund,2022-11-23,Toyota Motor Corp.,216158,2693,355357574.4,125.14,532.29,857.64
Community Savings Bond Fund,2018-12-26,Procter & Gamble Co.,108246,1037,204928843.26,140.96,681.22,759.11
Fixed Maturity 2027 Bond Fund,2018-10-14,Toyota Motor Corp.,912712,-8336,112185466.48,950.08,928.73,957.99
Sustainable Retail Fund,2020-05-30,"Tesla, Inc.",45973,-2996,296968754.04,880.05,679.25,165.92
Global Cross Asset Fund,2018-02-23,Alibaba Group Holding Ltd.,366320,-8248,69922816.45,55.03,241.52,344.32
Impact Credit Strategies Fund,2017-12-12,"SolarEdge Technologies, Inc.",317307,3664,182784140.89,314.96,45.56,792.38
Sustainable Retail Fund,2018-03-30,"Beyond Meat, Inc.",666711,564,350065919.59,233.71,597.04,990.86
Fixed Maturity 2025 Bond Fund,2019-08-02,Exxon Mobil Corp.,620122,-2311,191360030.19,617.64,134.06,85.49
Fixed Maturity 2027 Bond Fund,2019-07-18,Ford Motor Co.,108223,5731,325088013.35,146.47,611.06,763.53
Fixed Maturity 2027 Bond Fund,2020-08-18,Toyota Motor Corp.,878972,4605,404265437.99,277.44,327.15,361.12
Community Savings Bond Fund,2018-11-16,Procter & Gamble Co.,681776,-5954,341860083.81,143.57,136.98,57.74
Fixed Maturity 2025 Bond Fund,2018-04-23,Chevron Corp.,428969,-9061,103661915.6,821.58,274.42,827.3
Target Maturity 2029 Bond Fund,2017-04-08,Microsoft Corp.,102582,-8113,291142437.24,694.02,791.72,685.32
International Fixed Duration Fund,2018-10-02,Allianz SE,796517,-3138,326880158.54,373.02,532.15,275.8
Subordinated Financials Fund,2022-07-08,Citigroup Inc.,756720,4266,380726101.64,958.31,460.3,126.1
Sustainable Retail Fund,2017-07-13,"Beyond Meat, Inc.",766725,-9547,160192085.25,306.53,374.13,547.33
Impact Credit Strategies Fund,2019-07-30,"First Solar, Inc.",68721,-1869,10416976.47,826.99,100.44,144.15
Target Maturity 2029 Bond Fund,2021-02-27,Microsoft Corp.,583106,-7261,142764036.32,775.75,447.24,325.67
International Fixed Duration Fund,2022-11-16,AXA SA,281187,-6638,195419264.51,864.15,906.99,477.49
Global Cross Asset Fund,2019-02-04,Alibaba Group Holding Ltd.,51220,7334,464979747.41,628.22,558.32,377.79
Target Maturity 2029 Bond Fund,2019-08-17,"Apple, Inc.",634328,-3198,312290022.19,534.49,651.83,779.76
Fixed Maturity 2027 Bond Fund,2017-10-02,Volkswagen AG,973995,-7120,201188657.43,720.46,281.59,107.09
Target Maturity 2029 Bond Fund,2017-01-07,Microsoft Corp.,198207,-9319,247076889.22,785.38,474.63,413.31
Sustainable Retail Fund,2017-03-21,"The Hain Celestial Group, Inc.",307248,-4862,314474447.73,949.39,65.87,639.61
Equity Diversified Selection Fund,2020-02-16,Google LLC,107250,-5852,83645623.82,325.55,53.12,344.05
Equity Diversified Selection Fund,2018-08-17,"Netflix, Inc.",406303,-9759,307544808.47,621.08,410.35,419.72
Global Short Term Credit Fund,2021-11-26,HSBC Holdings Plc,539790,9880,168701285.36,100.74,854.37,803.32
Equity Diversified Selection Fund,2022-09-08,"Netflix, Inc.",110733,62,437638909.27,637.39,673.66,531.24
Impact Credit Strategies Fund,2018-12-29,"SolarEdge Technologies, Inc.",944855,5821,109800278.74,834.32,96.63,325.12
Equity Diversified Selection Fund,2020-04-08,"Facebook, Inc.",588817,7706,444409482.51,348.23,349.24,14.1
Target Maturity 2029 Bond Fund,2021-09-10,"Amazon.com, Inc.",975349,1464,395933028.08,727.29,949.84,533.14
International Fixed Duration Fund,2022-05-28,Ping An Insurance (Group) Co. of China Ltd.,926808,8941,243541899.29,366.44,508.72,271.42
Community Savings Bond Fund,2021-04-28,Nestlé SA,784836,2717,404040942.34,735.62,800.2,258.56
Global Short Term Credit Fund,2020-07-03,HSBC Holdings Plc,968833,5381,343112483.25,359.25,493.09,783.44
Community Savings Bond Fund,2017-04-16,Nestlé SA,438989,-812,489198489.59,440.88,733.89,750.11
Equity Diversified Selection Fund,2021-07-23,"Netflix, Inc.",367643,782,6876101.34,14.99,718.43,400.71
Fixed Maturity 2025 Bond Fund,2019-01-03,Exxon Mobil Corp.,558108,-655,478808667.5,549.76,508.46,743.52
Target Maturity 2029 Bond Fund,2020-11-20,"Apple, Inc.",266621,5580,226705443.02,360.63,501.81,217.43
Sustainable Retail Fund,2021-01-08,"Beyond Meat, Inc.",624444,6678,279883755.95,639.79,403.43,792.85
Subordinated Financials Fund,2017-11-08,"Goldman Sachs Group, Inc.",734268,-3191,96934263.24,356.33,412.86,22.9
Community Savings Bond Fund,2019-09-19,Procter & Gamble Co.,302121,-8591,400698742.99,517.37,392.03,762.56
Subordinated Financials Fund,2021-06-09,Citigroup Inc.,520887,5110,343244021.03,641.16,435.92,885.43
Subordinated Financials Fund,2020-08-08,"Goldman Sachs Group, Inc.",266374,5924,188047660.37,597.17,289.85,891.8
Fixed Maturity 2027 Bond Fund,2021-10-05,Volkswagen AG,49818,308,368695245.66,445.37,80.74,594.23
Sustainable Retail Fund,2017-06-12,"Beyond Meat, Inc.",709061,2554,245084693.56,995.31,368.97,288.76
Impact Credit Strategies Fund,2018-08-22,"First Solar, Inc.",47693,-3977,175585371.79,784.27,262.2,908.85
Equity Diversified Selection Fund,2018-10-04,"Facebook, Inc.",698820,-8028,447884778.74,103.36,703.75,690.49
Fixed Maturity 2025 Bond Fund,2021-01-16,Exxon Mobil Corp.,76699,3222,69956751.29,935.98,669.49,459.13
Subordinated Financials Fund,2017-08-09,Citigroup Inc.,662296,5541,155985510.19,763.77,856.45,652.87
Target Maturity 2029 Bond Fund,2018-12-19,"Amazon.com, Inc.",994246,6406,400305255.13,209.54,21.28,185.87
Target Maturity 2029 Bond Fund,2021-06-25,"Amazon.com, Inc.",44124,-1783,320037050.28,144.56,732.31,639.79
International Fixed Duration Fund,2020-09-01,Ping An Insurance (Group) Co. of China Ltd.,662784,-6636,397373734.32,732.02,10.37,86.11
Global Cross Asset Fund,2021-04-27,Alibaba Group Holding Ltd.,858591,5012,354181954.73,396.07,267.59,725.47
Target Maturity 2029 Bond Fund,2017-10-23,"Apple, Inc.",384585,-9944,496266303.62,393.49,145.82,418.51
Global Cross Asset Fund,2021-02-25,Alibaba Group Holding Ltd.,678538,-3348,32312922.68,131.1,266.66,48.88
Equity Diversified Selection Fund,2021-02-15,"Facebook, Inc.",238398,1277,256155284.82,354.7,743.31,353.23
Global Cross Asset Fund,2019-07-17,Johnson & Johnson,183168,-6236,362905960.67,784.51,965.02,709.89
International Fixed Duration Fund,2021-07-06,Allianz SE,765870,-9088,165391463.0,782.18,210.91,196.08
Subordinated Financials Fund,2019-08-19,Morgan Stanley,569975,-1508,486628713.29,136.8,207.16,296.12
International Fixed Duration Fund,2022-11-18,Allianz SE,581452,-6368,128940781.17,119.95,717.44,886.01
Subordinated Financials Fund,2017-03-09,"Goldman Sachs Group, Inc.",446111,166,239790400.32,889.62,347.61,17.38
Impact Credit Strategies Fund,2018-08-03,Vestas Wind Systems A/S,106668,-4642,368816642.68,135.75,730.15,278.42
Subordinated Financials Fund,2018-01-30,Citigroup Inc.,226281,-233,471836249.14,409.88,914.0,357.77
Fixed Maturity 2027 Bond Fund,2021-10-09,Ford Motor Co.,55053,4542,398803874.83,106.11,615.06,540.5
Subordinated Financials Fund,2020-07-25,"Goldman Sachs Group, Inc.",254836,8519,318183151.62,94.23,607.83,645.1
Global Cross Asset Fund,2020-12-15,Alibaba Group Holding Ltd.,556217,-5909,498682745.76,435.61,77.13,913.71
Fixed Maturity 2025 Bond Fund,2018-03-27,Exxon Mobil Corp.,518934,-3111,381807527.95,664.21,161.79,549.19
Target Maturity 2029 Bond Fund,2019-02-02,Microsoft Corp.,313831,24,195351957.25,928.76,415.58,200.99
Global Cross Asset Fund,2017-03-25,"Berkshire Hathaway, Inc.",46501,-2543,51007215.9,93.2,985.33,583.14
Sustainable Retail Fund,2022-11-06,"The Hain Celestial Group, Inc.",765782,-6576,132175167.77,927.98,671.55,569.28
Subordinated Financials Fund,2022-10-29,Morgan Stanley,50311,6938,434833629.98,869.13,293.43,27.22
Target Maturity 2029 Bond Fund,2022-06-12,Microsoft Corp.,478600,5804,141844193.96,940.38,594.92,31.55
Target Maturity 2029 Bond Fund,2022-01-02,Microsoft Corp.,604510,9666,118715132.67,713.3,548.3,233.95
Fixed Maturity 2027 Bond Fund,2022-03-31,Toyota Motor Corp.,427147,5491,26656616.17,948.49,216.82,748.24
Fixed Maturity 2025 Bond Fund,2020-10-14,Chevron Corp.,968244,4170,333121212.76,918.71,208.69,286.21
Global Short Term Credit Fund,2017-01-24,Bank of America Corp.,839068,6405,249705336.35,458.01,396.26,247.37
Global Cross Asset Fund,2022-10-08,"Berkshire Hathaway, Inc.",707495,734,325303091.17,901.92,768.09,127.2
Subordinated Financials Fund,2020-12-02,Citigroup Inc.,221047,5193,107879299.18,186.67,695.45,653.79
Fixed Maturity 2025 Bond Fund,2019-03-04,Chevron Corp.,830511,6788,343794387.84,430.8,359.74,287.4
Subordinated Financials Fund,2018-09-21,Morgan Stanley,327036,-4862,161808404.21,530.98,317.84,508.54
Impact Credit Strategies Fund,2020-12-18,"SolarEdge Technologies, Inc.",729714,7145,411990493.9,596.15,27.18,310.0
Community Savings Bond Fund,2017-12-14,"Walmart, Inc.",768573,8822,142585899.44,366.06,853.47,611.13
Community Savings Bond Fund,2020-04-19,Procter & Gamble Co.,185825,-5793,438474628.97,685.01,786.2,583.98
Target Maturity 2029 Bond Fund,2019-05-18,"Amazon.com, Inc.",517238,1798,234424343.31,380.77,975.22,120.32
Equity Diversified Selection Fund,2017-07-18,Google LLC,125178,-2301,421430412.39,381.63,156.46,307.98
Target Maturity 2029 Bond Fund,2019-01-27,Microsoft Corp.,37762,1694,138442883.4,250.24,501.65,98.73
Fixed Maturity 2025 Bond Fund,2022-12-29,Exxon Mobil Corp.,725679,6698,237045232.26,167.02,621.2,439.79
Global Cross Asset Fund,2021-06-27,Alibaba Group Holding Ltd.,982269,-3576,445068665.93,64.82,658.43,35.82
Fixed Maturity 2027 Bond Fund,2022-11-29,Volkswagen AG,778049,5623,219948125.67,965.74,14.38,260.18
Impact Credit Strategies Fund,2020-12-15,"SolarEdge Technologies, Inc.",720022,1215,245171497.97,705.11,400.54,103.36
Global Short Term Credit Fund,2022-12-09,Bank of America Corp.,787681,5501,357257640.63,772.34,63.79,943.56
Target Maturity 2029 Bond Fund,2018-11-23,Microsoft Corp.,56224,1878,362193699.01,736.84,725.48,674.87
Fixed Maturity 2025 Bond Fund,2022-03-17,Chevron Corp.,287240,-70,39078503.05,535.59,578.44,544.03
Target Maturity 2029 Bond Fund,2018-09-01,Microsoft Corp.,173232,6569,30695559.3,741.16,73.28,714.15
Target Maturity 2029 Bond Fund,2019-02-02,"Amazon.com, Inc.",477029,9347,472012883.66,343.74,901.01,142.16
Impact Credit Strategies Fund,2021-11-27,Vestas Wind Systems A/S,884684,692,132071112.01,303.7,146.02,208.38
Global Cross Asset Fund,2022-04-14,"Berkshire Hathaway, Inc.",650730,2281,163085577.99,335.6,739.13,143.2
Target Maturity 2029 Bond Fund,2017-12-08,"Apple, Inc.",50870,-6330,163123340.92,90.65,716.84,11.09
International Fixed Duration Fund,2022-04-20,AXA SA,642747,-2422,471986587.48,767.98,718.43,175.57
Community Savings Bond Fund,2020-11-16,"Walmart, Inc.",8523,7311,68461170.33,759.38,292.12,664.35
Global Cross Asset Fund,2021-10-03,Johnson & Johnson,526995,-6576,38875328.99,359.89,233.2,746.47
Fixed Maturity 2025 Bond Fund,2017-12-25,Chevron Corp.,346524,7816,50331172.23,20.52,148.36,113.87
Fixed Maturity 2027 Bond Fund,2018-11-16,Toyota Motor Corp.,109362,-9824,282319042.05,511.49,245.36,679.67
Subordinated Financials Fund,2019-04-12,"Goldman Sachs Group, Inc.",350252,-2257,31922705.85,913.23,874.15,410.59
International Fixed Duration Fund,2020-10-23,Ping An Insurance (Group) Co. of China Ltd.,357142,6984,248497377.31,109.87,682.72,248.13
Fixed Maturity 2025 Bond Fund,2018-03-31,Chevron Corp.,827976,-7662,314786376.55,664.74,193.1,992.42
Equity Diversified Selection Fund,2022-11-18,Google LLC,65144,4608,400895703.61,489.59,828.1,928.45
Impact Credit Strategies Fund,2019-03-06,Vestas Wind Systems A/S,3033,-2470,75457036.06,16.47,752.54,613.48
Subordinated Financials Fund,2019-11-27,Morgan Stanley,279841,-7441,142234267.01,687.9,384.92,13.6
Equity Diversified Selection Fund,2018-06-05,Google LLC,848796,-8853,146856491.3,48.21,955.98,403.81
Community Savings Bond Fund,2022-06-25,"Walmart, Inc.",162058,-3662,192530991.44,228.42,522.74,27.89
Global Cross Asset Fund,2020-05-20,Alibaba Group Holding Ltd.,850060,7550,250669484.81,310.85,192.58,485.17
Impact Credit Strategies Fund,2019-09-18,"SolarEdge Technologies, Inc.",253192,5857,152864132.96,506.65,264.08,943.62
Global Cross Asset Fund,2021-02-07,Alibaba Group Holding Ltd.,385019,4399,477699917.27,335.67,255.8,545.75
Impact Credit Strategies Fund,2021-10-19,"SolarEdge Technologies, Inc.",703491,6074,349282898.78,220.07,389.3,545.13
International Fixed Duration Fund,2018-10-07,AXA SA,698229,4505,161110300.56,423.02,538.35,217.1
Global Short Term Credit Fund,2020-03-25,JPMorgan Chase & Co.,976563,-9055,241176448.97,319.7,160.31,224.06
Fixed Maturity 2025 Bond Fund,2022-05-20,BP Plc,803904,-2461,400636581.98,269.55,932.81,74.73
International Fixed Duration Fund,2018-07-22,Allianz SE,525317,8454,110354166.09,780.39,735.86,497.39
International Fixed Duration Fund,2021-12-19,Allianz SE,684100,-4079,354656269.41,863.21,768.39,932.49
Subordinated Financials Fund,2021-04-14,"Goldman Sachs Group, Inc.",475505,2334,128909643.94,771.51,477.55,632.3
Target Maturity 2029 Bond Fund,2017-11-09,Microsoft Corp.,758676,2550,196942867.82,432.0,487.44,561.94
Community Savings Bond Fund,2017-12-25,"Walmart, Inc.",34270,-4421,252658432.27,485.26,601.01,326.24
Impact Credit Strategies Fund,2019-12-19,"First Solar, Inc.",536419,4057,204862711.15,720.42,861.59,794.57
Fixed Maturity 2025 Bond Fund,2022-03-27,Chevron Corp.,5683,-7921,117090870.48,202.35,399.7,978.62
Fixed Maturity 2027 Bond Fund,2017-10-01,Toyota Motor Corp.,991769,-7852,284240796.29,88.8,754.06,849.47
Subordinated Financials Fund,2018-03-13,Morgan Stanley,133511,3485,440745532.39,414.08,910.22,329.22
Community Savings Bond Fund,2018-12-07,Nestlé SA,27603,-6324,427769715.04,985.39,828.32,899.42
Fixed Maturity 2025 Bond Fund,2022-08-11,BP Plc,154733,-988,205466741.87,288.31,694.08,700.41
Equity Diversified Selection Fund,2020-10-31,"Netflix, Inc.",680777,6038,363074923.7,489.02,183.07,850.58
Subordinated Financials Fund,2022-10-28,Citigroup Inc.,309850,218,423363677.5,127.21,656.47,103.2
Subordinated Financials Fund,2017-08-18,Citigroup Inc.,93433,1621,237483245.8,23.75,408.08,905.03
Fixed Maturity 2027 Bond Fund,2019-09-07,Toyota Motor Corp.,112042,2470,223997916.69,704.29,270.86,112.13
Equity Diversified Selection Fund,2020-07-08,"Facebook, Inc.",826864,-3103,357749391.26,355.58,46.2,498.46
Sustainable Retail Fund,2018-01-27,"Tesla, Inc.",48151,-4512,366618924.45,219.01,572.83,399.45
Community Savings Bond Fund,2019-03-21,Procter & Gamble Co.,998770,-5737,255624820.94,765.32,321.3,872.9
Impact Credit Strategies Fund,2021-07-03,"First Solar, Inc.",371941,972,56612654.58,423.99,254.76,905.46
Fixed Maturity 2027 Bond Fund,2019-09-16,Volkswagen AG,618918,2539,409849520.54,817.45,140.93,840.75
Subordinated Financials Fund,2017-02-01,Morgan Stanley,26449,9657,147062048.78,55.88,101.18,274.49
Global Cross Asset Fund,2018-10-06,"Berkshire Hathaway, Inc.",621223,-7536,267752495.52,735.5,826.03,413.87
Fixed Maturity 2025 Bond Fund,2020-10-15,Exxon Mobil Corp.,322449,-6047,473782103.24,944.66,162.71,441.22
Subordinated Financials Fund,2017-11-06,"Goldman Sachs Group, Inc.",355628,2471,429858618.62,432.22,588.0,52.86
Fixed Maturity 2027 Bond Fund,2020-04-02,Toyota Motor Corp.,838950,1977,395165983.64,339.15,556.45,975.69
Subordinated Financials Fund,2021-03-23,Citigroup Inc.,720138,-4165,386720837.51,422.12,864.18,462.03
Community Savings Bond Fund,2021-04-19,Nestlé SA,97111,-2545,273359251.74,954.26,984.68,450.2
Impact Credit Strategies Fund,2020-11-05,"First Solar, Inc.",798470,-982,14230073.38,109.82,457.79,628.71
Subordinated Financials Fund,2020-08-03,Citigroup Inc.,323746,2884,438320827.12,499.75,680.63,532.48
Target Maturity 2029 Bond Fund,2018-10-10,"Amazon.com, Inc.",705785,-7050,489705442.82,80.01,111.99,961.63
Global Short Term Credit Fund,2021-10-09,Bank of America Corp.,800489,9966,6709787.6,495.19,296.8,682.07
Fixed Maturity 2025 Bond Fund,2020-04-28,Exxon Mobil Corp.,669672,-9825,242348046.57,387.01,838.31,517.7
Impact Credit Strategies Fund,2017-05-03,"SolarEdge Technologies, Inc.",113849,9734,387228759.11,896.92,126.52,172.49
Target Maturity 2029 Bond Fund,2020-10-15,"Apple, Inc.",973682,3675,3228074.53,205.36,591.51,303.71
International Fixed Duration Fund,2017-10-28,AXA SA,748693,-2877,307136694.92,451.95,709.44,10.19
Global Short Term Credit Fund,2022-01-02,Bank of America Corp.,719166,-3853,260730806.55,804.92,388.16,170.93
Subordinated Financials Fund,2021-07-26,Morgan Stanley,807779,501,494852966.78,566.45,853.04,243.71
Fixed Maturity 2027 Bond Fund,2022-01-18,Volkswagen AG,4415,7006,318920915.64,509.88,748.18,748.14
Target Maturity 2029 Bond Fund,2022-12-16,Microsoft Corp.,491813,-9439,54312232.78,535.23,693.49,842.62
Target Maturity 2029 Bond Fund,2018-03-17,"Amazon.com, Inc.",910491,-995,391512476.39,337.96,819.67,621.69
Global Cross Asset Fund,2020-03-13,Johnson & Johnson,14495,1413,443935960.15,583.34,872.02,794.03
Community Savings Bond Fund,2019-10-02,"Walmart, Inc.",31608,-9408,439402802.0,947.9,689.66,679.36
Subordinated Financials Fund,2021-06-07,Morgan Stanley,740269,6298,91830596.25,49.59,544.77,547.57
Impact Credit Strategies Fund,2021-12-09,"First Solar, Inc.",233051,7783,84418829.16,561.92,538.39,479.85
International Fixed Duration Fund,2017-03-11,AXA SA,689812,5173,189244909.84,596.06,463.38,282.01
Community Savings Bond Fund,2021-02-15,Nestlé SA,791511,-5189,296228386.78,91.16,542.91,40.03
Target Maturity 2029 Bond Fund,2021-01-30,"Amazon.com, Inc.",818342,6342,357947799.69,638.63,315.0,251.67
Global Short Term Credit Fund,2018-04-21,HSBC Holdings Plc,391688,-8674,72736606.44,549.28,745.18,155.22
Global Short Term Credit Fund,2022-09-30,JPMorgan Chase & Co.,943757,7675,367976912.5,252.41,191.64,580.2
Sustainable Retail Fund,2017-08-18,"Beyond Meat, Inc.",516888,8258,301360175.7,381.78,278.52,165.62
Target Maturity 2029 Bond Fund,2020-01-19,"Apple, Inc.",615381,9058,143335899.12,692.16,247.71,470.45
Global Short Term Credit Fund,2017-04-13,HSBC Holdings Plc,771531,6405,399813724.55,420.54,420.22,83.8
Sustainable Retail Fund,2019-10-30,"The Hain Celestial Group, Inc.",16123,-5174,303410063.3,662.65,326.49,869.08
Impact Credit Strategies Fund,2022-03-24,"First Solar, Inc.",469454,4401,484588907.34,189.66,396.5,624.83
Fixed Maturity 2027 Bond Fund,2018-08-29,Ford Motor Co.,787742,7739,411726212.38,734.88,646.39,112.99
International Fixed Duration Fund,2021-05-11,AXA SA,974653,1920,337865944.92,109.18,78.17,738.73
Global Short Term Credit Fund,2022-08-03,JPMorgan Chase & Co.,129420,-8268,80956444.93,203.43,381.53,15.27
Global Cross Asset Fund,2019-09-09,Alibaba Group Holding Ltd.,479617,3397,359226194.78,268.18,638.7,241.92
Subordinated Financials Fund,2020-09-04,Citigroup Inc.,582681,-1553,287623074.39,839.83,885.61,229.1
Global Short Term Credit Fund,2018-02-23,HSBC Holdings Plc,310827,4980,5829603.15,899.76,272.14,455.5
Fixed Maturity 2025 Bond Fund,2018-12-06,BP Plc,191399,348,365749482.81,544.51,821.86,384.76
