FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Global Cross Asset Fund,2022-10-06,Johnson & Johnson,666047,4579,452170201.14,968.98,374.9,416.8
Impact Credit Strategies Fund,2022-05-27,Vestas Wind Systems A/S,207806,2196,152588210.16,853.75,978.55,629.37
Fixed Maturity 2027 Bond Fund,2019-02-19,Ford Motor Co.,289888,-9081,129759863.6,585.57,671.83,780.74
Equity Diversified Selection Fund,2020-01-13,"Netflix, Inc.",50487,7367,275211757.65,737.45,546.83,113.39
Global Cross Asset Fund,2020-05-12,"Berkshire Hathaway, Inc.",263588,-6622,336450997.38,14.68,907.81,796.77
Equity Diversified Selection Fund,2021-08-26,"Facebook, Inc.",362758,-999,347329882.02,180.27,405.58,237.78
Target Maturity 2029 Bond Fund,2019-12-18,Microsoft Corp.,437726,-1975,282254985.65,584.41,937.07,359.65
Target Maturity 2029 Bond Fund,2020-08-30,Microsoft Corp.,17704,-7509,105252013.08,437.86,216.26,933.1
Sustainable Retail Fund,2019-10-17,"The Hain Celestial Group, Inc.",234470,-3876,130467198.51,471.99,876.2,659.95
Fixed Maturity 2025 Bond Fund,2022-02-26,Exxon Mobil Corp.,528209,5523,202683131.37,550.81,293.35,962.73
Fixed Maturity 2025 Bond Fund,2022-04-10,BP Plc,143460,9345,243860332.63,511.29,30.91,247.46
Global Cross Asset Fund,2018-05-09,Alibaba Group Holding Ltd.,531764,9923,315322200.87,570.15,752.08,639.13
Community Savings Bond Fund,2018-06-23,Nestlé SA,811160,1379,456716644.91,335.07,728.49,823.14
Equity Diversified Selection Fund,2021-01-22,"Netflix, Inc.",731985,2191,425292885.26,913.14,917.39,476.56
Impact Credit Strategies Fund,2022-06-22,"SolarEdge Technologies, Inc.",468574,-7973,496443712.49,411.55,39.14,461.88
International Fixed Duration Fund,2019-06-09,AXA SA,986997,717,363791532.38,210.17,319.81,696.38
Global Cross Asset Fund,2021-08-21,Johnson & Johnson,767391,8370,420664749.32,302.63,149.66,684.54
International Fixed Duration Fund,2021-10-24,Ping An Insurance (Group) Co. of China Ltd.,346179,750,348880662.05,582.21,169.35,838.66
Equity Diversified Selection Fund,2019-01-07,"Netflix, Inc.",317706,3560,487112014.24,891.38,617.64,915.1
Impact Credit Strategies Fund,2019-06-05,"SolarEdge Technologies, Inc.",593525,-7510,491584293.05,547.04,522.73,831.01
International Fixed Duration Fund,2017-01-14,AXA SA,107176,-1531,311111812.3,201.65,458.1,923.2
Fixed Maturity 2027 Bond Fund,2019-10-08,Volkswagen AG,636020,8954,341211270.94,30.41,293.99,271.07
Equity Diversified Selection Fund,2017-02-19,Google LLC,326552,6778,283969382.43,747.0,308.5,142.14
Impact Credit Strategies Fund,2017-02-26,Vestas Wind Systems A/S,60881,-8722,480246369.19,335.97,600.64,650.13
International Fixed Duration Fund,2022-07-22,AXA SA,136672,-830,297446190.48,592.95,521.99,876.82
Equity Diversified Selection Fund,2019-03-29,"Facebook, Inc.",885276,2373,374775640.12,574.57,913.22,293.93
Impact Credit Strategies Fund,2018-11-23,"SolarEdge Technologies, Inc.",914103,-2149,101983257.39,561.38,981.97,858.81
Impact Credit Strategies Fund,2018-10-15,"SolarEdge Technologies, Inc.",496770,-5947,483482156.55,826.54,55.21,669.03
Impact Credit Strategies Fund,2022-12-26,"SolarEdge Technologies, Inc.",938031,-37,398462083.25,767.14,205.49,586.55
Fixed Maturity 2027 Bond Fund,2019-02-05,Ford Motor Co.,757363,-9627,236866287.75,657.46,150.62,817.14
Global Short Term Credit Fund,2018-09-06,Bank of America Corp.,896562,1959,486645823.94,146.93,841.33,317.14
Target Maturity 2029 Bond Fund,2020-05-20,"Amazon.com, Inc.",489980,9362,196393836.03,734.11,725.94,10.04
Impact Credit Strategies Fund,2017-06-08,Vestas Wind Systems A/S,588289,8220,457432225.31,215.0,546.67,913.48
Global Short Term Credit Fund,2018-07-19,Bank of America Corp.,167602,1343,195538914.46,575.78,991.45,260.96
Global Short Term Credit Fund,2019-02-28,JPMorgan Chase & Co.,481625,-1221,27570184.44,231.53,112.49,78.71
Global Cross Asset Fund,2019-09-21,"Berkshire Hathaway, Inc.",187913,-9295,37992950.95,964.67,22.83,932.79
Impact Credit Strategies Fund,2018-11-09,"First Solar, Inc.",780094,-3675,198361534.4,311.28,419.9,502.69
International Fixed Duration Fund,2021-05-13,AXA SA,545244,-7736,455813984.8,168.54,956.83,655.07
Fixed Maturity 2025 Bond Fund,2019-05-01,BP Plc,705591,9233,350007374.52,265.74,654.17,518.85
Target Maturity 2029 Bond Fund,2021-12-03,"Apple, Inc.",189195,1209,40398279.54,84.26,311.03,487.99
Fixed Maturity 2025 Bond Fund,2017-06-14,Exxon Mobil Corp.,553093,989,211552628.46,711.01,539.96,595.66
Fixed Maturity 2027 Bond Fund,2022-07-07,Ford Motor Co.,181959,-822,255676838.67,396.16,853.42,411.46
Global Cross Asset Fund,2020-12-11,Johnson & Johnson,600283,1581,92164280.82,772.73,863.43,85.15
Sustainable Retail Fund,2019-01-08,"Beyond Meat, Inc.",976469,3528,383423597.47,642.46,58.21,915.78
International Fixed Duration Fund,2017-04-30,AXA SA,525525,-1516,272584157.68,829.64,754.32,41.0
Equity Diversified Selection Fund,2018-12-02,"Netflix, Inc.",895570,7909,342458782.23,40.79,464.52,372.47
Impact Credit Strategies Fund,2020-12-19,"First Solar, Inc.",614923,-5163,492203426.16,930.17,229.37,747.12
Fixed Maturity 2027 Bond Fund,2018-11-17,Toyota Motor Corp.,422238,2758,456839555.47,452.82,426.75,401.21
Sustainable Retail Fund,2021-07-18,"The Hain Celestial Group, Inc.",344733,-9290,265819415.99,61.86,151.82,312.57
Impact Credit Strategies Fund,2019-05-15,Vestas Wind Systems A/S,429521,-1637,378311152.34,730.59,459.76,480.35
Subordinated Financials Fund,2022-07-13,Citigroup Inc.,378170,-3209,141493783.18,411.07,61.42,481.38
Sustainable Retail Fund,2019-06-18,"Beyond Meat, Inc.",11152,1988,150059188.54,121.88,676.19,414.44
Global Cross Asset Fund,2018-10-24,Alibaba Group Holding Ltd.,50281,532,120680518.3,280.88,585.73,640.76
Global Cross Asset Fund,2017-06-22,"Berkshire Hathaway, Inc.",673140,-9806,112192748.63,174.14,439.75,780.0
Equity Diversified Selection Fund,2017-03-20,"Facebook, Inc.",962015,383,433369570.33,311.58,576.85,635.77
Global Short Term Credit Fund,2017-11-27,Bank of America Corp.,173057,-9576,458558341.11,987.67,747.96,71.8
Impact Credit Strategies Fund,2022-05-07,Vestas Wind Systems A/S,761400,1652,272885191.75,413.11,802.05,891.51
Fixed Maturity 2025 Bond Fund,2017-03-04,Exxon Mobil Corp.,80829,-4135,292445420.57,670.67,758.05,149.81
Fixed Maturity 2027 Bond Fund,2022-11-25,Volkswagen AG,866036,4435,22402908.12,693.21,878.6,687.73
Sustainable Retail Fund,2021-04-27,"Tesla, Inc.",864030,-1003,267691632.75,91.73,63.28,164.31
Sustainable Retail Fund,2018-03-27,"Tesla, Inc.",929923,-1873,179543387.83,817.08,267.22,763.13
Subordinated Financials Fund,2018-01-28,"Goldman Sachs Group, Inc.",966606,4088,337871373.26,967.82,253.34,874.96
Global Short Term Credit Fund,2018-03-13,Bank of America Corp.,405292,-4150,347748794.35,772.11,920.68,72.39
Equity Diversified Selection Fund,2018-04-08,"Netflix, Inc.",193052,9246,336751007.53,290.15,62.61,823.82
Impact Credit Strategies Fund,2017-07-17,"SolarEdge Technologies, Inc.",366033,1216,49999579.72,594.11,792.14,157.83
Equity Diversified Selection Fund,2021-08-12,Google LLC,578719,6153,235362229.81,44.3,86.82,696.76
Target Maturity 2029 Bond Fund,2017-06-18,"Amazon.com, Inc.",759989,-1186,233342922.1,36.91,683.4,218.02
Impact Credit Strategies Fund,2018-12-27,Vestas Wind Systems A/S,699428,-7438,231742410.77,433.61,784.7,549.41
Global Short Term Credit Fund,2017-07-18,JPMorgan Chase & Co.,982087,-5912,366128977.56,570.87,251.31,914.91
Fixed Maturity 2027 Bond Fund,2021-05-03,Toyota Motor Corp.,603730,-3648,294223897.32,540.33,246.08,110.84
Target Maturity 2029 Bond Fund,2019-03-09,"Amazon.com, Inc.",93797,-4774,189413587.94,563.15,98.52,593.14
Equity Diversified Selection Fund,2022-01-28,Google LLC,385678,-248,451240532.06,266.8,450.06,730.96
Equity Diversified Selection Fund,2019-03-26,"Facebook, Inc.",881236,-6080,246591641.28,714.66,835.97,275.67
Global Short Term Credit Fund,2021-01-28,Bank of America Corp.,570034,177,33134554.7,782.42,651.3,429.95
Equity Diversified Selection Fund,2021-06-10,"Facebook, Inc.",44192,1853,74174997.57,333.67,509.15,911.33
Subordinated Financials Fund,2022-10-03,Citigroup Inc.,934621,-6463,301100923.19,283.8,200.71,627.86
Fixed Maturity 2025 Bond Fund,2019-03-05,Chevron Corp.,197578,-2424,52125552.26,663.27,305.84,40.46
Global Cross Asset Fund,2017-09-11,Johnson & Johnson,305142,9145,202839676.45,695.7,814.44,914.35
Fixed Maturity 2027 Bond Fund,2021-11-04,Ford Motor Co.,85747,-4484,382024528.23,105.46,75.69,320.08
Fixed Maturity 2025 Bond Fund,2017-03-06,Exxon Mobil Corp.,721691,-5539,405153929.56,70.3,311.08,221.29
Fixed Maturity 2025 Bond Fund,2020-10-26,BP Plc,882166,-2661,389606002.81,145.69,310.34,399.29
Impact Credit Strategies Fund,2022-02-26,"SolarEdge Technologies, Inc.",856944,3389,134059833.76,867.58,976.26,470.15
Sustainable Retail Fund,2022-11-02,"Tesla, Inc.",299872,-4991,205517255.68,855.35,128.01,462.11
Sustainable Retail Fund,2017-06-08,"Beyond Meat, Inc.",996232,7090,354551922.03,542.04,441.03,43.27
International Fixed Duration Fund,2022-08-05,Allianz SE,372734,5357,411479094.72,316.04,303.79,871.98
Global Short Term Credit Fund,2017-10-21,Bank of America Corp.,140789,7315,420746892.39,849.63,780.4,757.54
Equity Diversified Selection Fund,2018-04-16,"Netflix, Inc.",567391,6638,31068136.83,429.71,391.17,587.8
Fixed Maturity 2027 Bond Fund,2022-03-25,Ford Motor Co.,614610,4416,125589902.73,788.66,842.5,122.44
Fixed Maturity 2027 Bond Fund,2022-12-08,Volkswagen AG,545272,197,253402683.36,441.85,23.38,228.19
Sustainable Retail Fund,2017-06-01,"Beyond Meat, Inc.",325878,8768,475076004.7,622.71,900.07,518.67
Global Short Term Credit Fund,2017-05-02,Bank of America Corp.,124819,-6126,305253540.32,762.43,83.88,826.08
Subordinated Financials Fund,2019-01-25,Morgan Stanley,310957,6971,188041032.58,378.51,225.19,619.55
Target Maturity 2029 Bond Fund,2022-11-13,Microsoft Corp.,609928,-2661,139293259.21,140.15,442.23,580.25
Target Maturity 2029 Bond Fund,2020-06-07,Microsoft Corp.,727114,9813,104348869.32,973.82,914.88,452.16
Sustainable Retail Fund,2021-04-23,"Tesla, Inc.",392907,-446,301422708.32,957.32,591.35,241.6
Subordinated Financials Fund,2018-11-26,Morgan Stanley,269023,9636,29565085.81,345.71,437.88,896.05
Impact Credit Strategies Fund,2019-12-19,"SolarEdge Technologies, Inc.",681586,-1518,322184182.15,524.36,716.63,993.0
International Fixed Duration Fund,2021-08-06,Ping An Insurance (Group) Co. of China Ltd.,254259,-8477,459860387.28,883.64,814.37,428.11
Target Maturity 2029 Bond Fund,2020-07-06,"Apple, Inc.",107401,-2595,393589062.24,913.34,577.13,761.32
Sustainable Retail Fund,2020-11-24,"The Hain Celestial Group, Inc.",232886,-8526,25247551.84,72.02,583.46,107.76
Impact Credit Strategies Fund,2018-12-29,"SolarEdge Technologies, Inc.",692064,-4044,282946611.77,399.35,120.35,244.46
Equity Diversified Selection Fund,2018-08-23,Google LLC,502461,-7186,182870326.75,122.52,681.61,66.43
Global Cross Asset Fund,2021-06-23,Alibaba Group Holding Ltd.,90461,-9550,17493471.58,74.87,240.65,418.21
Impact Credit Strategies Fund,2022-01-06,"First Solar, Inc.",165977,5169,306233573.24,125.51,355.84,412.88
Sustainable Retail Fund,2022-01-24,"Tesla, Inc.",963742,7002,397638212.56,53.98,693.48,738.6
Equity Diversified Selection Fund,2018-01-15,"Netflix, Inc.",713876,-2434,374935783.41,508.11,490.89,163.1
Fixed Maturity 2027 Bond Fund,2019-09-05,Toyota Motor Corp.,222464,431,429072617.03,415.78,97.37,214.92
Fixed Maturity 2025 Bond Fund,2020-03-11,Chevron Corp.,173450,-4292,208833217.7,809.38,885.26,555.84
Target Maturity 2029 Bond Fund,2020-07-12,"Apple, Inc.",958882,3435,86540400.21,362.77,322.17,45.78
Fixed Maturity 2027 Bond Fund,2020-04-11,Volkswagen AG,387368,7236,141000183.32,106.99,481.22,831.52
Fixed Maturity 2027 Bond Fund,2020-08-04,Toyota Motor Corp.,125988,5269,226448833.51,646.42,955.87,152.87
Target Maturity 2029 Bond Fund,2018-02-13,Microsoft Corp.,390315,-1967,367406763.53,588.04,48.71,330.04
Target Maturity 2029 Bond Fund,2022-12-05,"Apple, Inc.",352742,8754,121340715.81,654.6,419.7,996.5
International Fixed Duration Fund,2017-09-22,Allianz SE,193446,-266,112526352.28,862.22,509.19,681.35
Global Cross Asset Fund,2019-03-06,"Berkshire Hathaway, Inc.",214715,3428,49049942.95,827.83,782.57,115.94
Community Savings Bond Fund,2018-01-06,"Walmart, Inc.",312227,7564,296412821.12,827.19,212.37,526.23
Impact Credit Strategies Fund,2020-01-28,"SolarEdge Technologies, Inc.",298388,9116,322295195.44,761.25,770.96,988.8
Fixed Maturity 2025 Bond Fund,2019-08-28,Exxon Mobil Corp.,637594,-2545,241136202.08,778.97,63.3,631.85
Impact Credit Strategies Fund,2021-10-04,Vestas Wind Systems A/S,58330,7038,41698972.79,328.1,37.86,505.62
Fixed Maturity 2025 Bond Fund,2021-08-11,BP Plc,191213,-6823,484804489.9,905.14,300.41,789.33
Fixed Maturity 2025 Bond Fund,2021-10-24,BP Plc,922393,2226,485511910.17,463.58,147.69,724.85
Target Maturity 2029 Bond Fund,2019-05-15,Microsoft Corp.,254854,-4640,24673703.25,229.73,65.03,26.84
Impact Credit Strategies Fund,2017-06-18,"SolarEdge Technologies, Inc.",308227,-708,183798374.41,899.64,120.17,970.47
Sustainable Retail Fund,2018-01-04,"Tesla, Inc.",557419,-8712,14406262.97,707.78,219.44,179.98
Sustainable Retail Fund,2022-04-29,"Tesla, Inc.",328106,5489,207410337.55,574.67,363.22,700.36
Target Maturity 2029 Bond Fund,2022-04-18,"Amazon.com, Inc.",238773,-6422,181129866.1,123.79,560.9,47.04
International Fixed Duration Fund,2017-01-29,Ping An Insurance (Group) Co. of China Ltd.,764725,7107,125613045.8,966.7,273.24,881.42
Impact Credit Strategies Fund,2020-04-24,"SolarEdge Technologies, Inc.",525574,4774,168209195.17,702.66,298.11,924.89
Global Short Term Credit Fund,2019-08-27,JPMorgan Chase & Co.,296334,4591,113336262.38,168.57,164.4,429.32
Global Cross Asset Fund,2021-11-02,Johnson & Johnson,188277,-4392,1709388.67,252.98,817.58,205.46
Equity Diversified Selection Fund,2021-02-03,"Facebook, Inc.",81696,65,327675110.16,943.01,963.71,967.28
Equity Diversified Selection Fund,2021-05-15,Google LLC,12625,-8469,96567993.58,440.74,162.32,593.0
Equity Diversified Selection Fund,2021-11-05,"Netflix, Inc.",833604,9926,256609915.1,695.92,67.0,662.63
Subordinated Financials Fund,2019-08-14,"Goldman Sachs Group, Inc.",605998,-3729,181120340.49,866.53,266.62,97.78
Equity Diversified Selection Fund,2022-05-17,Google LLC,776664,-8784,4543999.8,431.77,670.92,741.37
Equity Diversified Selection Fund,2021-11-24,Google LLC,697215,6518,198799141.49,416.63,472.67,333.87
Community Savings Bond Fund,2021-11-02,Procter & Gamble Co.,71075,-8633,182773686.54,183.43,218.71,102.8
Impact Credit Strategies Fund,2021-06-27,Vestas Wind Systems A/S,651790,-4985,251017681.33,535.95,800.89,170.49
Fixed Maturity 2027 Bond Fund,2022-01-09,Volkswagen AG,932541,-8121,373989501.78,427.45,17.23,900.31
Target Maturity 2029 Bond Fund,2022-09-06,Microsoft Corp.,473951,-150,81812444.12,495.09,224.02,692.18
Sustainable Retail Fund,2018-07-11,"Tesla, Inc.",133400,-3191,384752997.16,746.5,791.8,597.41
International Fixed Duration Fund,2021-05-25,Allianz SE,346075,-8429,417120578.39,726.22,621.31,850.42
Fixed Maturity 2027 Bond Fund,2021-03-13,Volkswagen AG,809001,5540,488266509.89,394.34,849.13,889.78
Subordinated Financials Fund,2022-09-18,Morgan Stanley,286465,5384,306964520.53,576.14,366.08,959.62
Fixed Maturity 2027 Bond Fund,2017-05-28,Toyota Motor Corp.,253797,-2780,1691374.55,640.14,806.94,47.64
Equity Diversified Selection Fund,2021-09-08,Google LLC,959279,-1257,244237298.07,467.9,921.55,946.02
International Fixed Duration Fund,2017-04-15,AXA SA,364787,-1769,139093060.85,330.61,431.68,424.65
Target Maturity 2029 Bond Fund,2022-06-15,"Apple, Inc.",245857,9873,268854801.29,537.53,533.88,28.16
Global Short Term Credit Fund,2021-01-26,Bank of America Corp.,241442,-6332,368156720.16,138.51,898.11,119.09
Sustainable Retail Fund,2020-10-26,"Tesla, Inc.",973663,1401,131059070.05,492.37,776.8,276.14
Subordinated Financials Fund,2022-03-04,Citigroup Inc.,702437,3710,176134792.95,333.46,301.77,178.33
Community Savings Bond Fund,2018-03-04,Nestlé SA,187737,-3281,433543901.0,456.37,36.06,353.2
Impact Credit Strategies Fund,2017-01-08,"First Solar, Inc.",440748,-7031,301626987.17,229.58,394.49,538.79
Global Short Term Credit Fund,2020-02-09,Bank of America Corp.,400192,9352,127491282.14,296.08,723.87,390.89
Global Short Term Credit Fund,2022-01-23,HSBC Holdings Plc,916211,2341,406736914.23,844.07,474.03,577.66
Global Short Term Credit Fund,2017-05-07,JPMorgan Chase & Co.,501537,9485,358172877.25,81.46,77.65,690.83
Fixed Maturity 2027 Bond Fund,2021-04-06,Toyota Motor Corp.,755438,9789,301202226.73,15.57,734.2,387.23
Fixed Maturity 2027 Bond Fund,2017-03-11,Ford Motor Co.,101974,4470,352573591.65,220.31,58.58,64.02
Global Cross Asset Fund,2019-10-24,"Berkshire Hathaway, Inc.",940266,2958,425413617.32,349.73,943.88,928.15
Fixed Maturity 2027 Bond Fund,2022-04-10,Ford Motor Co.,322004,6750,337148210.43,978.88,613.4,879.89
Fixed Maturity 2025 Bond Fund,2019-06-09,Exxon Mobil Corp.,182308,-3354,322982676.29,553.18,292.56,344.18
Equity Diversified Selection Fund,2017-03-17,Google LLC,912152,-8551,384046256.39,376.31,526.37,274.16
Fixed Maturity 2025 Bond Fund,2021-03-19,Chevron Corp.,538850,857,444502427.78,883.29,950.45,798.1
Sustainable Retail Fund,2021-12-19,"Beyond Meat, Inc.",227106,9811,84466314.55,245.19,300.84,239.0
Fixed Maturity 2025 Bond Fund,2017-07-24,Exxon Mobil Corp.,90258,-7145,88578638.28,305.22,914.56,406.54
Global Short Term Credit Fund,2022-06-19,Bank of America Corp.,307707,1464,137195137.45,787.15,358.09,229.74
Global Cross Asset Fund,2020-03-27,"Berkshire Hathaway, Inc.",613882,5414,209708808.11,328.39,260.82,229.36
Subordinated Financials Fund,2021-05-05,"Goldman Sachs Group, Inc.",417484,1193,295507671.0,856.86,741.33,403.38
Equity Diversified Selection Fund,2018-05-06,"Facebook, Inc.",746067,7476,102477574.74,292.5,779.55,11.8
Community Savings Bond Fund,2017-04-28,Nestlé SA,935068,-1311,26774294.71,470.94,469.07,294.91
Equity Diversified Selection Fund,2018-09-07,"Facebook, Inc.",692274,3872,181930292.84,491.79,388.34,767.82
Subordinated Financials Fund,2022-08-05,Morgan Stanley,565553,1108,138790426.01,126.77,547.18,696.52
Subordinated Financials Fund,2022-04-10,Morgan Stanley,765773,5195,40824367.41,819.72,857.38,790.54
Global Short Term Credit Fund,2022-08-03,Bank of America Corp.,828194,-6671,58754836.72,190.82,34.73,712.14
Sustainable Retail Fund,2017-07-13,"Beyond Meat, Inc.",235432,-1443,191276450.11,496.78,876.9,567.18
Subordinated Financials Fund,2017-05-22,Citigroup Inc.,294653,-18,425450170.42,728.97,390.46,331.78
Equity Diversified Selection Fund,2019-02-16,"Netflix, Inc.",919317,-186,271471500.4,906.91,529.4,190.01
Community Savings Bond Fund,2020-12-25,"Walmart, Inc.",902132,1863,255095933.5,318.82,904.44,417.61
International Fixed Duration Fund,2020-11-23,Allianz SE,887737,-3159,120606378.21,495.06,43.3,244.46
Fixed Maturity 2027 Bond Fund,2017-01-03,Toyota Motor Corp.,965209,1991,395552382.05,164.0,277.91,762.5
Global Short Term Credit Fund,2020-07-20,Bank of America Corp.,54627,7806,419781000.45,631.71,347.47,32.12
Fixed Maturity 2027 Bond Fund,2020-11-25,Volkswagen AG,450246,-5049,121379992.66,695.35,536.83,440.42
Global Short Term Credit Fund,2019-05-21,HSBC Holdings Plc,821207,-9310,279684392.23,132.93,41.09,811.06
Equity Diversified Selection Fund,2019-10-30,Google LLC,25542,1127,376685866.57,889.46,937.59,173.42
Sustainable Retail Fund,2017-12-01,"Beyond Meat, Inc.",743629,2520,336908029.24,397.86,858.7,285.45
Fixed Maturity 2027 Bond Fund,2021-07-25,Ford Motor Co.,702612,4969,95058355.28,434.33,247.51,84.57
Target Maturity 2029 Bond Fund,2020-04-01,"Amazon.com, Inc.",459053,9416,494973358.07,883.43,388.13,475.64
International Fixed Duration Fund,2019-11-29,Allianz SE,827923,5242,219882659.24,366.06,441.77,544.54
Fixed Maturity 2027 Bond Fund,2018-02-10,Ford Motor Co.,841585,-7866,242025498.32,360.93,338.02,343.04
Impact Credit Strategies Fund,2017-04-02,"First Solar, Inc.",268949,-1137,332239239.35,32.93,766.85,539.92
Sustainable Retail Fund,2017-07-17,"Beyond Meat, Inc.",29642,2741,304099137.17,856.44,216.54,553.06
Equity Diversified Selection Fund,2020-02-28,"Facebook, Inc.",33067,9295,296274807.31,924.82,719.89,80.56
Subordinated Financials Fund,2017-09-02,Morgan Stanley,371869,6951,323745189.54,388.39,293.76,599.4
Subordinated Financials Fund,2020-01-13,Morgan Stanley,663395,8828,188405554.11,584.81,14.54,69.02
Fixed Maturity 2025 Bond Fund,2021-12-20,Exxon Mobil Corp.,786778,-1889,125649154.26,621.23,457.67,115.52
International Fixed Duration Fund,2020-04-09,Allianz SE,772753,4029,383181676.34,120.78,859.82,477.86
Community Savings Bond Fund,2018-04-22,Nestlé SA,69531,8381,328053860.93,349.51,21.93,685.52
Community Savings Bond Fund,2021-02-21,Procter & Gamble Co.,794299,-7932,481854049.26,625.15,877.03,182.95
Subordinated Financials Fund,2017-08-18,Morgan Stanley,8670,-23,344112327.87,791.87,265.7,631.56
Fixed Maturity 2027 Bond Fund,2021-05-06,Volkswagen AG,581955,5210,255461865.12,391.93,617.22,67.99
Fixed Maturity 2027 Bond Fund,2022-07-20,Volkswagen AG,656861,-4704,275531744.21,266.63,770.4,964.47
Global Short Term Credit Fund,2017-09-14,Bank of America Corp.,582447,557,224881800.26,129.01,620.84,616.93
International Fixed Duration Fund,2019-06-16,AXA SA,471967,-5346,175276875.36,11.28,186.03,616.7
Impact Credit Strategies Fund,2020-06-18,Vestas Wind Systems A/S,492269,-7763,274154064.48,55.23,981.62,244.63
Fixed Maturity 2025 Bond Fund,2018-02-11,Exxon Mobil Corp.,44483,-3733,286253714.09,201.21,671.23,521.92
Equity Diversified Selection Fund,2017-06-18,"Facebook, Inc.",213395,2994,22049425.92,838.53,310.22,814.0
Global Cross Asset Fund,2017-08-23,"Berkshire Hathaway, Inc.",988122,9162,392075349.75,897.27,339.7,823.32
Impact Credit Strategies Fund,2018-02-16,Vestas Wind Systems A/S,220000,-6512,123789523.44,66.59,655.34,203.72
Equity Diversified Selection Fund,2021-02-21,"Facebook, Inc.",928854,4681,366817943.84,935.19,609.18,155.83
Community Savings Bond Fund,2019-09-06,Nestlé SA,447841,-1272,80024095.63,881.61,799.32,829.7
Target Maturity 2029 Bond Fund,2019-05-27,Microsoft Corp.,490570,5456,55258880.02,995.64,164.01,413.7
Global Short Term Credit Fund,2019-02-12,HSBC Holdings Plc,613601,7666,109834823.02,905.49,725.92,777.06
Target Maturity 2029 Bond Fund,2020-10-25,"Amazon.com, Inc.",250670,9021,36265649.66,509.02,719.31,647.76
Impact Credit Strategies Fund,2019-10-28,Vestas Wind Systems A/S,940680,8285,82578914.53,197.71,818.41,946.3
Community Savings Bond Fund,2021-02-06,Procter & Gamble Co.,903449,1567,200406094.56,649.23,833.35,68.87
Subordinated Financials Fund,2022-12-12,"Goldman Sachs Group, Inc.",838140,5918,496679671.29,273.24,113.07,915.17
Subordinated Financials Fund,2020-06-25,Morgan Stanley,194288,-8349,352991604.95,651.79,136.07,884.91
Impact Credit Strategies Fund,2018-12-08,Vestas Wind Systems A/S,716862,-3963,297896468.42,96.54,204.85,876.93
Global Cross Asset Fund,2021-04-07,Alibaba Group Holding Ltd.,113536,-3889,491688116.64,781.73,323.74,720.53
Fixed Maturity 2027 Bond Fund,2017-11-16,Ford Motor Co.,281954,1459,192359036.07,821.98,580.18,812.02
Sustainable Retail Fund,2019-10-26,"The Hain Celestial Group, Inc.",513915,-6224,282300941.25,398.73,155.98,622.78
Fixed Maturity 2027 Bond Fund,2019-07-15,Toyota Motor Corp.,218259,-2974,446257565.39,446.68,36.15,186.3
Community Savings Bond Fund,2017-02-09,"Walmart, Inc.",184532,9456,70729749.42,546.96,298.88,671.36
International Fixed Duration Fund,2022-09-25,AXA SA,961219,8278,268459350.88,161.57,754.28,62.02
Equity Diversified Selection Fund,2020-01-25,Google LLC,517704,-8931,119701746.2,427.9,37.49,318.36
Global Cross Asset Fund,2018-10-10,Alibaba Group Holding Ltd.,30138,961,165884159.79,166.81,146.91,368.57
Global Cross Asset Fund,2019-03-25,Johnson & Johnson,935491,6242,24330561.79,356.88,118.22,312.64
Community Savings Bond Fund,2021-02-03,Procter & Gamble Co.,639083,8640,152384017.15,897.62,253.35,397.95
Sustainable Retail Fund,2017-04-17,"Beyond Meat, Inc.",124366,-2942,480241303.71,511.86,498.76,568.23
Target Maturity 2029 Bond Fund,2019-11-30,Microsoft Corp.,294040,-7720,230379536.76,487.47,795.81,453.92
Impact Credit Strategies Fund,2022-09-28,Vestas Wind Systems A/S,19906,-1861,369235006.74,393.79,862.89,834.95
Equity Diversified Selection Fund,2018-08-22,"Netflix, Inc.",702438,4285,9356683.24,651.61,889.84,939.2
Global Short Term Credit Fund,2020-11-20,JPMorgan Chase & Co.,801807,3202,450052048.47,109.53,217.41,781.64
Subordinated Financials Fund,2018-07-14,"Goldman Sachs Group, Inc.",635161,-703,454901613.61,523.58,536.64,115.67
Equity Diversified Selection Fund,2018-10-15,"Facebook, Inc.",112901,1635,223191623.56,410.18,636.43,196.42
Global Cross Asset Fund,2018-01-04,"Berkshire Hathaway, Inc.",692318,-5535,279210740.58,142.25,337.88,40.91
Impact Credit Strategies Fund,2022-03-24,"SolarEdge Technologies, Inc.",368873,6439,482568779.53,517.94,728.6,710.03
Impact Credit Strategies Fund,2021-05-10,"First Solar, Inc.",731644,252,31302416.6,644.06,765.25,477.29
International Fixed Duration Fund,2018-08-31,Ping An Insurance (Group) Co. of China Ltd.,295367,-6238,97483876.06,792.33,807.2,326.34
Sustainable Retail Fund,2019-03-04,"Tesla, Inc.",106448,5715,37098478.32,322.1,289.41,90.65
Community Savings Bond Fund,2021-12-07,Nestlé SA,758979,3221,327293250.1,672.19,738.71,262.63
Impact Credit Strategies Fund,2017-03-18,"First Solar, Inc.",40387,-2447,423587634.63,882.4,73.07,915.12
