CUSTOMER_ID,ORDER_ID,ORDER_TS,ORDER_CURRENCY,ORDER_AMOUNT,ORDER_TAX,ORDER_TOTAL
524,86095994,2020-05-30,USD,39.15,9.7875,48.9375
563,86095995,2020-05-30,USD,11.12,2.78,13.9
336,86095996,2020-05-30,USD,52.49,13.1225,65.6125
821,86095997,2020-05-30,USD,15.53,3.8825,19.4125
440,86095998,2020-05-30,USD,20.56,5.14,25.7
265,86095999,2020-05-30,USD,7.23,1.8075,9.0375
131,86096000,2020-05-30,USD,36.26,9.065,45.325
572,86096001,2020-05-30,USD,28.91,7.2275,36.1375
883,86096002,2020-05-30,USD,71.43,17.8575,89.2875
218,86096003,2020-05-30,USD,5.8,1.45,7.25
491,86096004,2020-05-30,USD,10.42,2.605,13.025
645,86096005,2020-05-30,USD,13.57,3.3925,16.9625
227,86096006,2020-05-30,USD,11.1,2.775,13.875
615,86096007,2020-05-30,USD,42.82,10.705,53.525
791,86096008,2020-05-30,USD,15.94,3.985,19.925
341,86096009,2020-05-30,USD,9.79,2.4475,12.2375
984,86096010,2020-05-30,USD,15.25,3.8125,19.0625
58,86096011,2020-05-30,USD,13.46,3.365,16.825
831,86096012,2020-05-30,USD,85.02,21.255,106.275
120,86096013,2020-05-30,USD,3.16,0.79,3.95
941,86096014,2020-05-30,USD,28.38,7.095,35.475
960,86096015,2020-05-30,USD,12.39,3.0975,15.4875
644,86096016,2020-05-30,USD,7.57,1.8925,9.4625
876,86096017,2020-05-30,USD,20.4,5.1,25.5
936,86096018,2020-05-30,USD,12.51,3.1275,15.6375
248,86096019,2020-05-30,USD,22.33,5.5825,27.9125
981,86096020,2020-05-30,USD,20.56,5.14,25.7
900,86096021,2020-05-30,USD,45.87,11.4675,57.3375
231,86096022,2020-05-30,USD,47.1,11.775,58.875
331,86096023,2020-05-30,USD,45.53,11.3825,56.9125
98,86096024,2020-05-30,USD,45.34,11.335,56.675
764,86096025,2020-05-30,USD,30.59,7.6475,38.2375
430,86096026,2020-05-30,USD,4.73,1.1825,5.9125
437,86096027,2020-05-30,USD,21.41,5.3525,26.7625
918,86096028,2020-05-30,USD,23.55,5.8875,29.4375
838,86096029,2020-05-30,USD,29.8,7.45,37.25
458,86096030,2020-05-30,USD,7.88,1.97,9.85
313,86096031,2020-05-30,USD,6.59,1.6475,8.2375
910,86096032,2020-05-30,USD,23.25,5.8125,29.0625
176,86096033,2020-05-30,USD,14.35,3.5875,17.9375
852,86096034,2020-05-30,USD,30.38,7.595,37.975
104,86096035,2020-05-30,USD,45.34,11.335,56.675
12,86096036,2020-05-30,USD,14.78,3.695,18.475
843,86096037,2020-05-30,USD,8.67,2.1675,10.8375
871,86096038,2020-05-30,USD,9.46,2.365,11.825
59,86096039,2020-05-30,USD,14.17,3.5425,17.7125
68,86096040,2020-05-30,USD,4.03,1.0075,5.0375
501,86096041,2020-05-30,USD,7.95,1.9875,9.9375
476,86096042,2020-05-30,USD,6.94,1.735,8.675
263,86096043,2020-05-30,USD,76.32,19.08,95.4
469,86096044,2020-05-30,USD,11.12,2.78,13.9
297,86096045,2020-05-30,USD,16.43,4.1075,20.5375
618,86096046,2020-05-30,USD,4.73,1.1825,5.9125
914,86096047,2020-05-30,USD,15.25,3.8125,19.0625
29,86096048,2020-05-30,USD,20.31,5.0775,25.3875
614,86096049,2020-05-30,USD,25.37,6.3425,31.7125
632,86096050,2020-05-30,USD,18.57,4.6425,23.2125
183,86096051,2020-05-30,USD,2.36,0.59,2.95
676,86096052,2020-05-30,USD,5.41,1.3525,6.7625
602,86096053,2020-05-30,USD,5.75,1.4375,7.1875
398,86096054,2020-05-30,USD,23.25,5.8125,29.0625
458,86096055,2020-05-30,USD,32.59,8.1475,40.7375
806,86096056,2020-05-30,USD,43.35,10.8375,54.1875
603,86096057,2020-05-30,USD,30.67,7.6675,38.3375
46,86096058,2020-05-30,USD,3.73,0.9325,4.6625
305,86096059,2020-05-30,USD,9.74,2.435,12.175
798,86096060,2020-05-30,USD,13.77,3.4425,17.2125
375,86096061,2020-05-30,USD,4.93,1.2325,6.1625
149,86096062,2020-05-30,USD,8.84,2.21,11.05
607,86096063,2020-05-30,USD,10.81,2.7025,13.5125
613,86096064,2020-05-30,USD,6.59,1.6475,8.2375
486,86096065,2020-05-30,USD,8.06,2.015,10.075
326,86096066,2020-05-30,USD,12.28,3.07,15.35
545,86096067,2020-05-30,USD,4.78,1.195,5.975
61,86096068,2020-05-30,USD,12.28,3.07,15.35
507,86096069,2020-05-30,USD,21.41,5.3525,26.7625
618,86096070,2020-05-30,USD,13.66,3.415,17.075
491,86096071,2020-05-30,USD,17.62,4.405,22.025
466,86096072,2020-05-30,USD,21.15,5.2875,26.4375
1,86096073,2020-05-30,USD,9.07,2.2675,11.3375
286,86096074,2020-05-30,USD,8.63,2.1575,10.7875
298,86096075,2020-05-30,USD,32.07,8.0175,40.0875
473,86096076,2020-05-30,USD,9.44,2.36,11.8
712,86096077,2020-05-30,USD,23.08,5.77,28.85
195,86096078,2020-05-30,USD,9.63,2.4075,12.0375
55,86096079,2020-05-30,USD,23.49,5.8725,29.3625
540,86096080,2020-05-30,USD,20.97,5.2425,26.2125
33,86096081,2020-05-30,USD,3.94,0.985,4.925
258,86096082,2020-05-30,USD,27.84,6.96,34.8
277,86096083,2020-05-30,USD,8.93,2.2325,11.1625
18,86096084,2020-05-30,USD,21.93,5.4825,27.4125
644,86096085,2020-05-30,USD,18.9,4.725,23.625
546,86096086,2020-05-30,USD,21.15,5.2875,26.4375
309,86096087,2020-05-30,USD,52.06,13.015,65.075
407,86096088,2020-05-30,USD,8.66,2.165,10.825
160,86096089,2020-05-30,USD,5.12,1.28,6.4
550,86096090,2020-05-30,USD,12.22,3.055,15.275
439,86096091,2020-05-30,USD,13.6,3.4,17
147,86096092,2020-05-30,USD,6.39,1.5975,7.9875
155,86096093,2020-05-30,USD,14.58,3.645,18.225
611,86096094,2020-05-30,USD,19.77,4.9425,24.7125
931,86096095,2020-05-30,USD,14.98,3.745,18.725
532,86096096,2020-05-30,USD,9.46,2.365,11.825
795,86096097,2020-05-30,USD,30.31,7.5775,37.8875
911,86096098,2020-05-30,USD,7.1,1.775,8.875
324,86096099,2020-05-30,USD,19.28,4.82,24.1
992,86096100,2020-05-30,USD,8.93,2.2325,11.1625
411,86096101,2020-05-30,USD,2.36,0.59,2.95
709,86096102,2020-05-30,USD,34.66,8.665,43.325
246,86096103,2020-05-30,USD,19.19,4.7975,23.9875
803,86096104,2020-05-30,USD,3.2,0.8,4
867,86096105,2020-05-30,USD,3.94,0.985,4.925
749,86096106,2020-05-30,USD,7.95,1.9875,9.9375
806,86096107,2020-05-30,USD,16.12,4.03,20.15
431,86096108,2020-05-30,USD,32.46,8.115,40.575
214,86096109,2020-05-30,USD,14.78,3.695,18.475
364,86096110,2020-05-30,USD,25.65,6.4125,32.0625
242,86096111,2020-05-30,USD,3.15,0.7875,3.9375
228,86096112,2020-05-30,USD,11.1,2.775,13.875
251,86096113,2020-05-30,USD,14.19,3.5475,17.7375
983,86096114,2020-05-30,USD,32.46,8.115,40.575
496,86096115,2020-05-30,USD,22.78,5.695,28.475
208,86096116,2020-05-30,USD,26.62,6.655,33.275
986,86096117,2020-05-30,USD,7.09,1.7725,8.8625
990,86096118,2020-05-30,USD,3.55,0.8875,4.4375
714,86096119,2020-05-30,USD,7.09,1.7725,8.8625
610,86096120,2020-05-30,USD,53.85,13.4625,67.3125
162,86096121,2020-05-30,USD,24.8,6.2,31
900,86096122,2020-05-30,USD,14.76,3.69,18.45
566,86096123,2020-05-30,USD,50.88,12.72,63.6
209,86096124,2020-05-30,USD,47.48,11.87,59.35
844,86096125,2020-05-30,USD,20.56,5.14,25.7
881,86096126,2020-05-30,USD,14.17,3.5425,17.7125
920,86096127,2020-05-30,USD,28.52,7.13,35.65
715,86096128,2020-05-30,USD,15.53,3.8825,19.4125
788,86096129,2020-05-30,USD,42.04,10.51,52.55
728,86096130,2020-05-30,USD,37.44,9.36,46.8
622,86096131,2020-05-30,USD,42.68,10.67,53.35
950,86096132,2020-05-30,USD,43.48,10.87,54.35
704,86096133,2020-05-30,USD,4.62,1.155,5.775
495,86096134,2020-05-30,USD,7.55,1.8875,9.4375
145,86096135,2020-05-30,USD,26.43,6.6075,33.0375
970,86096136,2020-05-30,USD,14.98,3.745,18.725
645,86096137,2020-05-30,USD,20.1,5.025,25.125
549,86096138,2020-05-30,USD,10.82,2.705,13.525
717,86096139,2020-05-30,USD,3.94,0.985,4.925
154,86096140,2020-05-30,USD,22.65,5.6625,28.3125
214,86096141,2020-05-30,USD,4.62,1.155,5.775
685,86096142,2020-05-30,USD,8.84,2.21,11.05
230,86096143,2020-05-30,USD,6.43,1.6075,8.0375
957,86096144,2020-05-30,USD,20.98,5.245,26.225
348,86096145,2020-05-30,USD,44.16,11.04,55.2
966,86096146,2020-05-30,USD,48.47,12.1175,60.5875
826,86096147,2020-05-30,USD,5.11,1.2775,6.3875
280,86096148,2020-05-30,USD,8.67,2.1675,10.8375
612,86096149,2020-05-30,USD,6.48,1.62,8.1
425,86096150,2020-05-30,USD,22.69,5.6725,28.3625
522,86096151,2020-05-30,USD,66.17,16.5425,82.7125
317,86096152,2020-05-30,USD,1.97,0.4925,2.4625
528,86096153,2020-05-30,USD,9.74,2.435,12.175
810,86096154,2020-05-30,USD,9.81,2.4525,12.2625
258,86096155,2020-05-30,USD,27.84,6.96,34.8
687,86096156,2020-05-30,USD,10.64,2.66,13.3
711,86096157,2020-05-30,USD,9.06,2.265,11.325
53,86096158,2020-05-30,USD,10.31,2.5775,12.8875
3,86096159,2020-05-30,USD,8.93,2.2325,11.1625
893,86096160,2020-05-30,USD,37.68,9.42,47.1
142,86096161,2020-05-30,USD,13.99,3.4975,17.4875
268,86096162,2020-05-30,USD,12.61,3.1525,15.7625
558,86096163,2020-05-30,USD,21.29,5.3225,26.6125
330,86096164,2020-05-30,USD,26.95,6.7375,33.6875
757,86096165,2020-05-30,USD,17.39,4.3475,21.7375
134,86096166,2020-05-30,USD,15.64,3.91,19.55
563,86096167,2020-05-30,USD,15.53,3.8825,19.4125
59,86096168,2020-05-30,USD,9.24,2.31,11.55
557,86096169,2020-05-30,USD,13.18,3.295,16.475
593,86096170,2020-05-30,USD,10.13,2.5325,12.6625
436,86096171,2020-05-30,USD,22.32,5.58,27.9
302,86096172,2020-05-30,USD,40.22,10.055,50.275
391,86096173,2020-05-30,USD,6.59,1.6475,8.2375
912,86096174,2020-05-30,USD,13.01,3.2525,16.2625
122,86096175,2020-05-30,USD,17.29,4.3225,21.6125
677,86096176,2020-05-30,USD,11.4,2.85,14.25
648,86096177,2020-05-30,USD,7.27,1.8175,9.0875
21,86096178,2020-05-30,USD,47.94,11.985,59.925
959,86096179,2020-05-30,USD,14.75,3.6875,18.4375
516,86096180,2020-05-30,USD,26.4,6.6,33
231,86096181,2020-05-30,USD,8.56,2.14,10.7
263,86096182,2020-05-30,USD,23.08,5.77,28.85
609,86096183,2020-05-30,USD,29.81,7.4525,37.2625
664,86096184,2020-05-30,USD,6.8,1.7,8.5
222,86096185,2020-05-30,USD,24.51,6.1275,30.6375
350,86096186,2020-05-30,USD,17.01,4.2525,21.2625
905,86096187,2020-05-30,USD,44.9,11.225,56.125
646,86096188,2020-05-30,USD,14.98,3.745,18.725
508,86096189,2020-05-30,USD,15.35,3.8375,19.1875
7,86096190,2020-05-30,USD,24.8,6.2,31
533,86096191,2020-05-30,USD,30.74,7.685,38.425
95,86096192,2020-05-30,USD,6.8,1.7,8.5
679,86096193,2020-05-30,USD,10.64,2.66,13.3
287,86096194,2020-05-30,USD,26.01,6.5025,32.5125
752,86096195,2020-05-30,USD,16.03,4.0075,20.0375
391,86096196,2020-05-30,USD,3.55,0.8875,4.4375
293,86096197,2020-05-30,USD,11.55,2.8875,14.4375
916,86096198,2020-05-30,USD,17.62,4.405,22.025
737,86096199,2020-05-30,USD,10.81,2.7025,13.5125
150,86096200,2020-05-30,USD,22.85,5.7125,28.5625
670,86096201,2020-05-30,USD,11.12,2.78,13.9
393,86096202,2020-05-30,USD,25.44,6.36,31.8
843,86096203,2020-05-30,USD,6.7,1.675,8.375
347,86096204,2020-05-30,USD,9.46,2.365,11.825
307,86096205,2020-05-30,USD,11.55,2.8875,14.4375
963,86096206,2020-05-30,USD,23.59,5.8975,29.4875
695,86096207,2020-05-30,USD,29.29,7.3225,36.6125
699,86096208,2020-05-30,USD,28.74,7.185,35.925
769,86096209,2020-05-30,USD,20.75,5.1875,25.9375
87,86096210,2020-05-30,USD,6.8,1.7,8.5
644,86096211,2020-05-30,USD,2.36,0.59,2.95
90,86096212,2020-05-30,USD,30.88,7.72,38.6
114,86096213,2020-05-30,USD,3.54,0.885,4.425
660,86096214,2020-05-30,USD,21.15,5.2875,26.4375
579,86096215,2020-05-30,USD,111.64,27.91,139.55
847,86096216,2020-05-30,USD,7.98,1.995,9.975
676,86096217,2020-05-30,USD,10.22,2.555,12.775
646,86096218,2020-05-30,USD,8.84,2.21,11.05
338,86096219,2020-05-30,USD,4.33,1.0825,5.4125
564,86096220,2020-05-30,USD,14.17,3.5425,17.7125
143,86096221,2020-05-30,USD,1.58,0.395,1.975
245,86096222,2020-05-30,USD,47.15,11.7875,58.9375
556,86096223,2020-05-30,USD,3.94,0.985,4.925
352,86096224,2020-05-30,USD,26.8,6.7,33.5
106,86096225,2020-05-30,USD,34.66,8.665,43.325
948,86096226,2020-05-30,USD,16.69,4.1725,20.8625
681,86096227,2020-05-30,USD,23.25,5.8125,29.0625
186,86096228,2020-05-30,USD,26.96,6.74,33.7
882,86096229,2020-05-30,USD,20.56,5.14,25.7
713,86096230,2020-05-30,USD,13.66,3.415,17.075
5,86096231,2020-05-30,USD,14.95,3.7375,18.6875
829,86096232,2020-05-30,USD,42.68,10.67,53.35
202,86096233,2020-05-30,USD,10.25,2.5625,12.8125
821,86096234,2020-05-30,USD,15.77,3.9425,19.7125
208,86096235,2020-05-30,USD,10.64,2.66,13.3
986,86096236,2020-05-30,USD,44.6,11.15,55.75
990,86096237,2020-05-30,USD,54.18,13.545,67.725
714,86096238,2020-05-30,USD,36.39,9.0975,45.4875
610,86096239,2020-05-30,USD,4.73,1.1825,5.9125
162,86096240,2020-05-30,USD,5.12,1.28,6.4
900,86096241,2020-05-30,USD,23.65,5.9125,29.5625
566,86096242,2020-05-30,USD,45.92,11.48,57.4
209,86096243,2020-05-30,USD,17.44,4.36,21.8
844,86096244,2020-05-30,USD,7.88,1.97,9.85
881,86096245,2020-05-30,USD,16.03,4.0075,20.0375
920,86096246,2020-05-30,USD,13.01,3.2525,16.2625
715,86096247,2020-05-30,USD,41.65,10.4125,52.0625
788,86096248,2020-05-30,USD,8.63,2.1575,10.7875
728,86096249,2020-05-30,USD,6.43,1.6075,8.0375
622,86096250,2020-05-30,USD,3.94,0.985,4.925
950,86096251,2020-05-30,USD,12.39,3.0975,15.4875
704,86096252,2020-05-30,USD,58.32,14.58,72.9
495,86096253,2020-05-30,USD,30.38,7.595,37.975
145,86096254,2020-05-30,USD,20.97,5.2425,26.2125
970,86096255,2020-05-30,USD,15.53,3.8825,19.4125
645,86096256,2020-05-30,USD,51.13,12.7825,63.9125
549,86096257,2020-05-30,USD,21.93,5.4825,27.4125
717,86096258,2020-05-30,USD,25.44,6.36,31.8
154,86096259,2020-05-30,USD,58.51,14.6275,73.1375
214,86096260,2020-05-30,USD,15.44,3.86,19.3
685,86096261,2020-05-30,USD,10.64,2.66,13.3
230,86096262,2020-05-30,USD,21.61,5.4025,27.0125
957,86096263,2020-05-30,USD,31.63,7.9075,39.5375
348,86096264,2020-05-30,USD,13.96,3.49,17.45
966,86096265,2020-05-30,USD,4.73,1.1825,5.9125
826,86096266,2020-05-30,USD,11.82,2.955,14.775
280,86096267,2020-05-30,USD,34.14,8.535,42.675
612,86096268,2020-05-30,USD,37.9,9.475,47.375
425,86096269,2020-05-30,USD,20.56,5.14,25.7
522,86096270,2020-05-30,USD,6.98,1.745,8.725
317,86096271,2020-05-30,USD,6.24,1.56,7.8
528,86096272,2020-05-30,USD,11.82,2.955,14.775
810,86096273,2020-05-30,USD,31.46,7.865,39.325
258,86096274,2020-05-30,USD,4.73,1.1825,5.9125
687,86096275,2020-05-30,USD,17.51,4.3775,21.8875
711,86096276,2020-05-30,USD,6.43,1.6075,8.0375
53,86096277,2020-05-30,USD,9.46,2.365,11.825
3,86096278,2020-05-30,USD,30.38,7.595,37.975
893,86096279,2020-05-30,USD,33.35,8.3375,41.6875
142,86096280,2020-05-30,USD,9.05,2.2625,11.3125
268,86096281,2020-05-30,USD,3.94,0.985,4.925
558,86096282,2020-05-30,USD,38.86,9.715,48.575
330,86096283,2020-05-30,USD,23.7,5.925,29.625
757,86096284,2020-05-30,USD,14.25,3.5625,17.8125
134,86096285,2020-05-30,USD,33.35,8.3375,41.6875
563,86096286,2020-05-30,USD,43.35,10.8375,54.1875
59,86096287,2020-05-30,USD,9.24,2.31,11.55
557,86096288,2020-05-30,USD,10.62,2.655,13.275
593,86096289,2020-05-30,USD,10.64,2.66,13.3
436,86096290,2020-05-30,USD,20.29,5.0725,25.3625
302,86096291,2020-05-30,USD,12.28,3.07,15.35
391,86096292,2020-05-30,USD,14.75,3.6875,18.4375
912,86096293,2020-05-30,USD,98.73,24.6825,123.4125
122,86096294,2020-05-30,USD,8.66,2.165,10.825
677,86096295,2020-05-30,USD,3.55,0.8875,4.4375
648,86096296,2020-05-30,USD,19.05,4.7625,23.8125
21,86096297,2020-05-30,USD,40.86,10.215,51.075
959,86096298,2020-05-30,USD,12.62,3.155,15.775
516,86096299,2020-05-30,USD,11.82,2.955,14.775
231,86096300,2020-05-30,USD,24.04,6.01,30.05
263,86096301,2020-05-30,USD,14.19,3.5475,17.7375
609,86096302,2020-05-30,USD,35.5,8.875,44.375
664,86096303,2020-05-30,USD,17.39,4.3475,21.7375
222,86096304,2020-05-30,USD,65.78,16.445,82.225
350,86096305,2020-05-30,USD,3.94,0.985,4.925
905,86096306,2020-05-30,USD,85.28,21.32,106.6
646,86096307,2020-05-30,USD,6.34,1.585,7.925
508,86096308,2020-05-30,USD,13.69,3.4225,17.1125
7,86096309,2020-05-30,USD,6.43,1.6075,8.0375
533,86096310,2020-05-30,USD,24.31,6.0775,30.3875
95,86096311,2020-05-30,USD,16.55,4.1375,20.6875
679,86096312,2020-05-30,USD,3.94,0.985,4.925
287,86096313,2020-05-30,USD,9.79,2.4475,12.2375
752,86096314,2020-05-30,USD,6.24,1.56,7.8
391,86096315,2020-05-30,USD,10.76,2.69,13.45
293,86096316,2020-05-30,USD,9.84,2.46,12.3
916,86096317,2020-05-30,USD,40.04,10.01,50.05
737,86096318,2020-05-30,USD,10.63,2.6575,13.2875
150,86096319,2020-05-30,USD,10.58,2.645,13.225
670,86096320,2020-05-30,USD,9.46,2.365,11.825
393,86096321,2020-05-30,USD,6.11,1.5275,7.6375
843,86096322,2020-05-30,USD,6.8,1.7,8.5
347,86096323,2020-05-30,USD,2.45,0.6125,3.0625
307,86096324,2020-05-30,USD,13.97,3.4925,17.4625
963,86096325,2020-05-30,USD,15.37,3.8425,19.2125
695,86096326,2020-05-30,USD,58.78,14.695,73.475
699,86096327,2020-05-30,USD,11.44,2.86,14.3
769,86096328,2020-05-30,USD,8.84,2.21,11.05
87,86096329,2020-05-30,USD,8.63,2.1575,10.7875
644,86096330,2020-05-30,USD,15.15,3.7875,18.9375
90,86096331,2020-05-30,USD,8.87,2.2175,11.0875
114,86096332,2020-05-30,USD,30.38,7.595,37.975
660,86096333,2020-05-30,USD,4.72,1.18,5.9
579,86096334,2020-05-30,USD,26.4,6.6,33
847,86096335,2020-05-30,USD,32.07,8.0175,40.0875
676,86096336,2020-05-30,USD,38.36,9.59,47.95
646,86096337,2020-05-30,USD,6.59,1.6475,8.2375
338,86096338,2020-05-30,USD,24.04,6.01,30.05
564,86096339,2020-05-30,USD,8.28,2.07,10.35
143,86096340,2020-05-30,USD,28.92,7.23,36.15
245,86096341,2020-05-30,USD,18.68,4.67,23.35
556,86096342,2020-05-30,USD,19.9,4.975,24.875
352,86096343,2020-05-30,USD,40.71,10.1775,50.8875
106,86096344,2020-05-30,USD,4.13,1.0325,5.1625
948,86096345,2020-05-30,USD,12.39,3.0975,15.4875
681,86096346,2020-05-30,USD,22.04,5.51,27.55
186,86096347,2020-05-30,USD,15.93,3.9825,19.9125
882,86096348,2020-05-30,USD,11.1,2.775,13.875
713,86096349,2020-05-30,USD,4.73,1.1825,5.9125
5,86096350,2020-05-30,USD,6.59,1.6475,8.2375
829,86096351,2020-05-30,USD,4.73,1.1825,5.9125
202,86096352,2020-05-30,USD,15.37,3.8425,19.2125
821,86096353,2020-05-30,USD,3.2,0.8,4
442,86096354,2020-05-30,USD,21.94,5.485,27.425
341,86096355,2020-05-30,USD,7.1,1.775,8.875
823,86096356,2020-05-30,USD,27.59,6.8975,34.4875
448,86096357,2020-05-30,USD,8.84,2.21,11.05
156,86096358,2020-05-30,USD,18.68,4.67,23.35
244,86096359,2020-05-30,USD,18.42,4.605,23.025
492,86096360,2020-05-30,USD,7.09,1.7725,8.8625
235,86096361,2020-05-30,USD,23.73,5.9325,29.6625
687,86096362,2020-05-30,USD,34.02,8.505,42.525
648,86096363,2020-05-30,USD,5.91,1.4775,7.3875
521,86096364,2020-05-30,USD,10.52,2.63,13.15
285,86096365,2020-05-30,USD,23.12,5.78,28.9
224,86096366,2020-05-30,USD,9.46,2.365,11.825
62,86096367,2020-05-30,USD,6.8,1.7,8.5
560,86096368,2020-05-30,USD,14.25,3.5625,17.8125
946,86096369,2020-05-30,USD,64.78,16.195,80.975
10,86096370,2020-05-30,USD,8.66,2.165,10.825
417,86096371,2020-05-30,USD,27.71,6.9275,34.6375
810,86096372,2020-05-30,USD,6.43,1.6075,8.0375
606,86096373,2020-05-30,USD,18.9,4.725,23.625
927,86096374,2020-05-30,USD,28.38,7.095,35.475
811,86096375,2020-05-30,USD,134.34,33.585,167.925
536,86096376,2020-05-30,USD,45.76,11.44,57.2
294,86096377,2020-05-30,USD,18.47,4.6175,23.0875
383,86096378,2020-05-30,USD,5.91,1.4775,7.3875
865,86096379,2020-05-30,USD,1.97,0.4925,2.4625
589,86096380,2020-05-30,USD,23.25,5.8125,29.0625
912,86096381,2020-05-30,USD,4.93,1.2325,6.1625
933,86096382,2020-05-30,USD,17.29,4.3225,21.6125
871,86096383,2020-05-30,USD,5.51,1.3775,6.8875
106,86096384,2020-05-30,USD,43.52,10.88,54.4
27,86096385,2020-05-30,USD,17.01,4.2525,21.2625
358,86096386,2020-05-30,USD,13.97,3.4925,17.4625
354,86096387,2020-05-30,USD,10.92,2.73,13.65
883,86096388,2020-05-30,USD,6.28,1.57,7.85
68,86096389,2020-05-30,USD,10.64,2.66,13.3
32,86096390,2020-05-30,USD,18.47,4.6175,23.0875
782,86096391,2020-05-30,USD,26.13,6.5325,32.6625
810,86096392,2020-05-30,USD,60.01,15.0025,75.0125
330,86096393,2020-05-30,USD,29.56,7.39,36.95
376,86096394,2020-05-30,USD,8.81,2.2025,11.0125
654,86096395,2020-05-30,USD,9.84,2.46,12.3
621,86096396,2020-05-30,USD,20.29,5.0725,25.3625
636,86096397,2020-05-30,USD,21.22,5.305,26.525
742,86096398,2020-05-30,USD,42.17,10.5425,52.7125
893,86096399,2020-05-30,USD,10.32,2.58,12.9
567,86096400,2020-05-30,USD,12.99,3.2475,16.2375
409,86096401,2020-05-30,USD,26.75,6.6875,33.4375
524,86096402,2020-05-30,USD,16.51,4.1275,20.6375
563,86096403,2020-05-30,USD,15.05,3.7625,18.8125
336,86096404,2020-05-30,USD,42.82,10.705,53.525
821,86096405,2020-05-30,USD,33.35,8.3375,41.6875
440,86096406,2020-05-30,USD,20.04,5.01,25.05
265,86096407,2020-05-30,USD,15.73,3.9325,19.6625
131,86096408,2020-05-30,USD,18.57,4.6425,23.2125
572,86096409,2020-05-30,USD,37.57,9.3925,46.9625
883,86096410,2020-05-30,USD,59.27,14.8175,74.0875
218,86096411,2020-05-30,USD,9.24,2.31,11.55
491,86096412,2020-05-30,USD,2.45,0.6125,3.0625
645,86096413,2020-05-30,USD,15.41,3.8525,19.2625
227,86096414,2020-05-30,USD,10.25,2.5625,12.8125
615,86096415,2020-05-30,USD,18.68,4.67,23.35
791,86096416,2020-05-30,USD,11.11,2.7775,13.8875
341,86096417,2020-05-30,USD,12.1,3.025,15.125
984,86096418,2020-05-30,USD,15.31,3.8275,19.1375
58,86096419,2020-05-30,USD,43.59,10.8975,54.4875
831,86096420,2020-05-30,USD,70.02,17.505,87.525
120,86096421,2020-05-30,USD,9.46,2.365,11.825
941,86096422,2020-05-30,USD,36.5,9.125,45.625
960,86096423,2020-05-30,USD,32.74,8.185,40.925
644,86096424,2020-05-30,USD,40.07,10.0175,50.0875
876,86096425,2020-05-30,USD,19.7,4.925,24.625
936,86096426,2020-05-30,USD,91.92,22.98,114.9
248,86096427,2020-05-30,USD,6.8,1.7,8.5
981,86096428,2020-05-30,USD,24.26,6.065,30.325
900,86096429,2020-05-30,USD,70.93,17.7325,88.6625
231,86096430,2020-05-30,USD,9.46,2.365,11.825
331,86096431,2020-05-30,USD,97.58,24.395,121.975
98,86096432,2020-05-30,USD,9.46,2.365,11.825
764,86096433,2020-05-30,USD,29.8,7.45,37.25
430,86096434,2020-05-30,USD,10.64,2.66,13.3
437,86096435,2020-05-30,USD,103.47,25.8675,129.3375
918,86096436,2020-05-30,USD,50.78,12.695,63.475
838,86096437,2020-05-30,USD,21.47,5.3675,26.8375
458,86096438,2020-05-30,USD,37.76,9.44,47.2
313,86096439,2020-05-30,USD,7.66,1.915,9.575
910,86096440,2020-05-30,USD,35.97,8.9925,44.9625
176,86096441,2020-05-30,USD,27.84,6.96,34.8
852,86096442,2020-05-30,USD,10.25,2.5625,12.8125
104,86096443,2020-05-30,USD,37.57,9.3925,46.9625
12,86096444,2020-05-30,USD,10.22,2.555,12.775
843,86096445,2020-05-30,USD,28.1,7.025,35.125
871,86096446,2020-05-30,USD,18.89,4.7225,23.6125
59,86096447,2020-05-30,USD,8.84,2.21,11.05
68,86096448,2020-05-30,USD,12.58,3.145,15.725
501,86096449,2020-05-30,USD,69.89,17.4725,87.3625
476,86096450,2020-05-30,USD,9.74,2.435,12.175
263,86096451,2020-05-30,USD,20.44,5.11,25.55
469,86096452,2020-05-30,USD,33.35,8.3375,41.6875
297,86096453,2020-05-30,USD,11.21,2.8025,14.0125
618,86096454,2020-05-30,USD,3.47,0.8675,4.3375
914,86096455,2020-05-30,USD,43.35,10.8375,54.1875
29,86096456,2020-05-30,USD,23.17,5.7925,28.9625
614,86096457,2020-05-30,USD,11.1,2.775,13.875
632,86096458,2020-05-30,USD,12.51,3.1275,15.6375
183,86096459,2020-05-30,USD,4.73,1.1825,5.9125
676,86096460,2020-05-30,USD,15.35,3.8375,19.1875
602,86096461,2020-05-30,USD,38.29,9.5725,47.8625
398,86096462,2020-05-30,USD,4.93,1.2325,6.1625
458,86096463,2020-05-30,USD,5.91,1.4775,7.3875
806,86096464,2020-05-30,USD,14.35,3.5875,17.9375
603,86096465,2020-05-30,USD,7.03,1.7575,8.7875
46,86096466,2020-05-30,USD,14.78,3.695,18.475
305,86096467,2020-05-30,USD,10.24,2.56,12.8
798,86096468,2020-05-30,USD,25.74,6.435,32.175
375,86096469,2020-05-30,USD,10.52,2.63,13.15
149,86096470,2020-05-30,USD,4.73,1.1825,5.9125
607,86096471,2020-05-30,USD,20.05,5.0125,25.0625
613,86096472,2020-05-30,USD,5.91,1.4775,7.3875
486,86096473,2020-05-30,USD,19.47,4.8675,24.3375
326,86096474,2020-05-30,USD,4.73,1.1825,5.9125
